Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	C3_20min_Rep_1	C3_20min_Rep_2	C3_20min_Rep_3	C3_3h_Rep_1	C3_3h_Rep_2	C3_3h_Rep_3	Control_20min_Rep_1	Control_20min_Rep_2	Control_20min_Rep_3	Control_3h_Rep_1	Control_3h_Rep_2	Control_3h_Rep_3
sense	CP000029.1	Genbank	CDS	2595972	2596418	.	-	0	ID=cds2478;Parent=gene2619;Dbxref=NCBI_GP:AAW53353.1;Name=AAW53353.1;Note=identified by match to protein family HMM PF01281%3B match to protein family HMM PF03948%3B match to protein family HMM TIGR00158;gbkey=CDS;gene=rplI;product=ribosomal protein L9;protein_id=AAW53353.1;transl_table=11	1698.076923076923	3224.1242424242423	1165.4575757575758	2545.0	1022.0	2701.5	1145.8333333333335	1167.0	719.5909090909091	673.689393939394	845.5	615.5
sense	CP000029.1	Genbank	CDS	2596415	2598382	.	-	0	ID=cds2479;Parent=gene2620;Dbxref=NCBI_GP:AAW53354.1;Name=AAW53354.1;Note=identified by match to protein family HMM PF01368%3B match to protein family HMM PF02272;gbkey=CDS;product=DHH family protein;protein_id=AAW53354.1;transl_table=11	5226.625	14318.642857142859	4085.4833333333336	9872.666666666666	3792.2	10596.400000000001	4364.125	3872.366666666667	2650.0	4654.5	4527.25	3849.642857142857
sense	CP000029.1	Genbank	CDS	2598411	2599337	.	-	0	ID=cds2480;Parent=gene2621;Dbxref=NCBI_GP:AAW53355.1;Name=AAW53355.1;Note=identified by similarity to OMNI:NTL01SA0014;gbkey=CDS;product=membrane protein%2C putative;protein_id=AAW53355.1;transl_table=11	5309.333333333333	9986.866666666667	5085.166666666667	6868.833333333333	4598.5	6048.5	4520.5	4074.5	3132.3333333333335	6727.833333333334	7238.5	6763.333333333333
sense	CP000029.1	Genbank	CDS	2599586	2600554	.	-	0	ID=cds2481;Parent=gene2622;Dbxref=NCBI_GP:AAW53356.1;Name=AAW53356.1;gbkey=CDS;product=homoserine O-acetyltransferase%2C putative;protein_id=AAW53356.1;transl_table=11	76.7	138.5	60.83333333333333	166.0	97.5	146.0	79.25	58.0	51.33333333333333	156.0	115.0	123.75
sense	CP000029.1	Genbank	CDS	2600843	2601172	.	-	0	ID=cds2482;Parent=gene2623;Dbxref=NCBI_GP:AAW53357.1;Name=AAW53357.1;Note=identified by similarity to OMNI:NTL01SA0012;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53357.1;transl_table=11	87.25	86.5	87.5	211.0	180.5	136.0	41.0	39.0	38.5	30.5	36.5	31.0
sense	CP000029.1	Genbank	CDS	2601169	2601861	.	-	0	ID=cds2483;Parent=gene2624;Dbxref=NCBI_GP:AAW53358.1;Name=AAW53358.1;Note=identified by match to protein family HMM PF03591;gbkey=CDS;product=azlC protein%2C putative;protein_id=AAW53358.1;transl_table=11	1114.25	1184.0833333333333	850.75	2111.75	1371.5	1372.0	427.0	418.33333333333337	367.5	301.5	311.5	280.0
sense	CP000029.1	Genbank	CDS	2602224	2603228	.	+	0	ID=cds2484;Parent=gene2625;Dbxref=NCBI_GP:AAW53368.1;Name=AAW53368.1;Note=identified by similarity to OMNI:SA2003%3B match to protein family HMM PF03372;gbkey=CDS;gene=hlb;product=beta-hemolysin;protein_id=AAW53368.1;transl_table=11	189.0	281.3333333333333	285.95833333333337	833.5	520.0	585.0	113.0	149.5	103.0	211.08333333333334	230.0	219.0
sense	CP000029.1	Genbank	CDS	2603756	2605042	.	-	0	ID=cds2485;Parent=gene2626;Dbxref=NCBI_GP:AAW53369.1;Name=AAW53369.1;Note=identified by match to protein family HMM PF00587%3B match to protein family HMM PF02403%3B match to protein family HMM TIGR00414;gbkey=CDS;gene=serS;product=seryl-tRNA synthetase;protein_id=AAW53369.1;transl_table=11	3650.7000000000003	12791.759523809524	3790.983333333333	1867.2261904761901	1353.3666666666663	2468.944444444444	1723.6249999999993	1476.3666666666666	1139.5	5659.066666666665	4427.5	4939.866666666668
sense	CP000029.1	Genbank	CDS	2605087	2605179	.	+	0	ID=cds2486;Parent=gene2627;Dbxref=NCBI_GP:AAW53370.1;Name=AAW53370.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53370.1;transl_table=11	1.0	2.0	1.0	15.0	8.0	10.0	2.0	0	0	0.05263157894736842	0	1.0
sense	CP000029.1	Genbank	CDS	2605887	2606702	.	+	0	ID=cds2487;Parent=gene2628;Dbxref=NCBI_GP:AAW53371.1;Name=AAW53371.1;Note=identified by match to protein family HMM PF01256%3B match to protein family HMM TIGR00196;gbkey=CDS;product=YjeF-related protein;protein_id=AAW53371.1;transl_table=11	5403.0	23651.833333333336	4527.333333333334	13089.666666666668	7289.666666666666	30196.333333333332	2158.25	1456.3333333333333	1127.0	715.5333333333333	594.5	615.0
sense	CP000029.1	Genbank	CDS	2607094	2609775	.	-	0	ID=cds2488;Parent=gene2629;Dbxref=NCBI_GP:AAW53372.1;Name=AAW53372.1;Note=identified by similarity to SP:P20831%3B match to protein family HMM PF00521%3B match to protein family HMM PF03989%3B match to protein family HMM TIGR01063;gbkey=CDS;gene=gyrA;product=DNA gyrase%2C A subunit;protein_id=AAW53372.1;transl_table=11	4806.666666666667	8493.666666666664	3046.395833333334	5532.349999999999	3185.4166666666665	5778.811111111111	4642.016666666666	4073.833333333333	2726.2833333333333	5696.160256410256	5761.583333333334	4537.583333333334
sense	CP000029.1	Genbank	CDS	2609812	2611743	.	-	0	ID=cds2489;Parent=gene2630;Dbxref=NCBI_GP:AAW53373.1;Name=AAW53373.1;Note=identified by similarity to SP:P20832%3B match to protein family HMM PF00204%3B match to protein family HMM PF00986%3B match to protein family HMM PF01751%3B match to protein family HMM PF02518%3B match to protein family HMM TIGR01059;gbkey=CDS;gene=gyrB;product=DNA gyrase%2C B subunit;protein_id=AAW53373.1;transl_table=11	2479.083333333333	4408.516666666666	1830.9444444444443	2890.366666666667	1577.95	2963.3928571428573	2747.7166666666662	2296.583333333333	1534.9166666666665	4220.583333333334	4374.0	3364.116666666667
sense	CP000029.1	Genbank	CDS	2611754	2612869	.	-	0	ID=cds2490;Parent=gene2631;Dbxref=NCBI_GP:AAW53374.1;Name=AAW53374.1;Note=identified by similarity to EGAD:33333%3B match to protein family HMM PF00470%3B match to protein family HMM PF02463%3B match to protein family HMM TIGR00611;gbkey=CDS;gene=recF;product=DNA replication and repair protein RecF;protein_id=AAW53374.1;transl_table=11	726.8333333333333	1090.0333333333333	532.8333333333333	904.8333333333334	402.66666666666663	714.2	718.0666666666667	827.6666666666666	519.8333333333333	1116.7	1264.0	956.8333333333333
sense	CP000029.1	Genbank	CDS	2612866	2613102	.	-	0	ID=cds2491;Parent=gene2632;Dbxref=NCBI_GP:AAW53375.1;Name=AAW53375.1;Note=identified by similarity to OMNI:SA0003;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53375.1;transl_table=11	379.45833333333337	702.2	308.08333333333337	469.5	254.16666666666666	453.0	549.0	530.9166666666667	314.5	1256.75	1009.3333333333333	874.5
sense	CP000029.1	Genbank	CDS	2613533	2614666	.	-	0	ID=cds2492;Parent=gene2633;Dbxref=NCBI_GP:AAW53376.1;Name=AAW53376.1;Note=identified by similarity to EGAD:16050%3B match to protein family HMM PF00712%3B match to protein family HMM PF02767%3B match to protein family HMM PF02768%3B match to protein family HMM TIGR00663;gbkey=CDS;gene=dnaN;product=DNA polymerase III%2C beta subunit;protein_id=AAW53376.1;transl_table=11	11203.192307692303	17794.078970049595	10867.11978021977	9974.063797313793	6673.295940170939	10072.21978021979	10246.368076368071	8377.9990079365	6584.927505827498	4815.558424908412	5008.896443833926	4938.007188644669
sense	CP000029.1	Genbank	CDS	2614976	2616331	.	-	0	ID=cds2493;Parent=gene2634;Dbxref=NCBI_GP:AAW53385.1;Name=AAW53385.1;Note=identified by similarity to EGAD:14548%3B match to protein family HMM PF00308%3B match to protein family HMM TIGR00362;gbkey=CDS;gene=dnaA;product=chromosomal replication initiator protein DnaA;protein_id=AAW53385.1;transl_table=11	1345.3333333333333	2091.5833333333335	1108.0666666666666	3207.833333333333	1767.1261904761905	2759.333333333333	1006.0333333333334	1068.5833333333335	788.5	1182.25	1410.5	992.0
sense	CP000028.1	Genbank	CDS	78	815	.	+	0	ID=cds2494;Parent=gene2635;Dbxref=NCBI_GP:AAW52775.1;Name=AAW52775.1;Note=identified by similarity to GP:7532833%3B match to protein family HMM PF04394;gbkey=CDS;product=replication-associated protein;protein_id=AAW52775.1;transl_table=11	1458.3333333333333	2124.842857142857	2251.7833333333333	3259.0	2070.5	2731.0	2500.7	2641.416666666667	2029.7	1129.5	1066.5	897.0
sense	CP000028.1	Genbank	CDS	988	1632	.	-	0	ID=cds2495;Parent=gene2636;Dbxref=NCBI_GP:AAW52776.1;Name=AAW52776.1;Note=identified by similarity to OMNI:SA0028%3B match to protein family HMM PF00665;gbkey=CDS;product=truncated IS431mec-like transposase;protein_id=AAW52776.1;transl_table=11	2732.1003357763784	4703.15205627642	4393.385786435285	3901.516702741538	3203.752691753071	4303.080663780038	2149.0347985350227	1934.8702380952195	1775.7873015872085	1080.639285714191	1059.486050060963	1016.0503718502956
sense	CP000028.1	Genbank	CDS	1699	2544	.	-	0	ID=cds2496;Parent=gene2637;Dbxref=NCBI_GP:AAW52777.1;Name=AAW52777.1;Note=identified by similarity to SP:P00807%3B match to protein family HMM PF00144;gbkey=CDS;gene=blaZ-2;product=beta-lactamase;protein_id=AAW52777.1;transl_table=11	1483.1166666666666	4351.5	2048.083333333333	3076.5000000000005	2386.5333333333333	3263.899999999999	1284.533333333333	1237.8333333333333	889.5	608.0333333333334	433.5	473.0
sense	CP000028.1	Genbank	CDS	2651	4408	.	+	0	ID=cds2497;Parent=gene2638;Dbxref=NCBI_GP:AAW52778.1;Name=AAW52778.1;Note=identified by similarity to SP:P18357%3B match to protein family HMM PF00144%3B match to protein family HMM PF00905%3B match to protein family HMM PF05569;gbkey=CDS;gene=blaR1-2;product=regulatory protein BlaR1;protein_id=AAW52778.1;transl_table=11	838.2916666666667	1782.6666666666665	1047.3333333333333	1581.5	1233.083333333333	1469.5333333333335	559.7916666666667	583.5	424.95	220.0	194.25	165.33333333333334
sense	CP000028.1	Genbank	CDS	4425	4778	.	+	0	ID=cds2498;Parent=gene2639;Dbxref=NCBI_GP:AAW52779.1;Name=AAW52779.1;Note=identified by similarity to EGAD:13370%3B match to protein family HMM PF03965;gbkey=CDS;gene=blaI-2;product=penicillinase repressor;protein_id=AAW52779.1;transl_table=11	328.05681818181813	598.5075757575759	452.45949883449885	320.5	213.37424242424242	366.27777777777777	291.08333333333326	261.59090909090907	192.91666666666666	187.33333333333334	134.41666666666669	185.83333333333334
sense	CP000028.1	Genbank	CDS	5042	5620	.	+	0	ID=cds2499;Parent=gene2640;Dbxref=NCBI_GP:AAW52780.1;Name=AAW52780.1;Note=identified by match to protein family HMM PF00239%3B match to protein family HMM PF02796;gbkey=CDS;product=site-specific recombinase%2C resolvase family;protein_id=AAW52780.1;transl_table=11	624.375	2983.0	686.5	2448.6666666666665	2004.5	3097.0333333333333	859.8333333333335	670.1666666666667	591.0	1211.45	734.0	808.0
sense	CP000028.1	Genbank	CDS	5952	6095	.	+	0	ID=cds2500;Parent=gene2641;Dbxref=NCBI_GP:AAW52781.1;Name=AAW52781.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW52781.1;transl_table=11	55.0	142.0	111.0	717.0	648.0	625.0	58.0	52.0	45.0	18.0	21.0	20.0
sense	CP000028.1	Genbank	CDS	6361	7035	.	+	0	ID=cds2501;Parent=gene2642;Dbxref=NCBI_GP:AAW52782.1;Name=AAW52782.1;Note=identified by similarity to OMNI:SA0028%3B match to protein family HMM PF00665;gbkey=CDS;product=IS431mec-like transposase;protein_id=AAW52782.1;transl_table=11	2579.2308913308425	3082.0802308802313	3702.865945165985	3333.402813852869	2994.5209457209835	3333.7429653679824	1977.7649572649168	1821.6039682539342	1625.1130952380702	1080.1726190476177	955.1947802197878	1021.6908480408483
sense	CP000028.1	Genbank	CDS	7077	7412	.	-	0	ID=cds2502;Parent=gene2643;Dbxref=NCBI_GP:AAW52783.1;Name=AAW52783.1;gbkey=CDS;product=transcriptional regulator%2C putative;protein_id=AAW52783.1;transl_table=11	45436.88452380951	88396.61785714289	40633.94999999999	74237.90714285716	41756.20833333333	90829.46785714288	42416.61785714284	24759.909523809514	21322.300000000007	3982.6833333333325	4723.216666666667	3556.916666666667
sense	CP000028.1	Genbank	CDS	7688	8482	.	-	0	ID=cds2503;Parent=gene2644;Dbxref=NCBI_GP:AAW52784.1;Name=AAW52784.1;Note=identified by similarity to EGAD:5713%3B match to protein family HMM PF01636;gbkey=CDS;gene=aphA;product=aminoglycoside 3'-phosphotransferase;protein_id=AAW52784.1;transl_table=11	234995.40000000002	584322.9166666666	168964.2	429091.89285714284	196106.61666666667	636913.4761904764	187989.58333333337	90522.76666666666	69147.14285714286	106552.33333333333	90767.83333333333	77674.86666666667
sense	CP000028.1	Genbank	CDS	8575	9117	.	-	0	ID=cds2504;Parent=gene2645;Dbxref=NCBI_GP:AAW52785.1;Name=AAW52785.1;Note=identified by similarity to GP:12957030%3B match to protein family HMM PF00583;gbkey=CDS;product=streptothricin acetyltransferase;protein_id=AAW52785.1;transl_table=11	59429.083333333336	175943.75	29574.833333333336	89826.83333333333	27891.333333333336	186957.4166666667	42591.583333333336	18997.833333333332	14735.7	16053.0	10701.0	8855.0
sense	CP000028.1	Genbank	CDS	9114	9953	.	-	0	ID=cds2505;Parent=gene2646;Dbxref=NCBI_GP:AAW52786.1;Name=AAW52786.1;Note=identified by similarity to GP:12957029%3B match to protein family HMM PF04439;gbkey=CDS;gene=aadE;product=aminoglycoside 6-adenylyltransferase;protein_id=AAW52786.1;transl_table=11	4221.833333333333	13509.75	4213.333333333334	9575.166666666668	6846.2	13048.916666666666	5061.0	3885.3333333333335	2797.5	1869.0714285714287	1802.0	1390.5
sense	CP000028.1	Genbank	CDS	9967	10080	.	-	0	ID=cds2506;Parent=gene2647;Dbxref=NCBI_GP:AAW52787.1;Name=AAW52787.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW52787.1;transl_table=11	445.43333333333334	501.8333333333333	662.0	2992.5	2731.5	2471.25	428.125	444.25	302.75	305.5	290.5	245.0
sense	CP000028.1	Genbank	CDS	10055	10789	.	-	0	ID=cds2507;Parent=gene2648;Dbxref=NCBI_GP:AAW52788.1;Name=AAW52788.1;gbkey=CDS;product=methyltransferase%2C UbiE/COQ5 family;protein_id=AAW52788.1;transl_table=11	1930.0	2773.95	2376.25	9227.0	7162.0	7953.25	1685.7083333333333	1343.75	943.25	1199.8333333333335	1102.1666666666667	857.5
sense	CP000028.1	Genbank	CDS	10770	11639	.	-	0	ID=cds2508;Parent=gene2649;Dbxref=NCBI_GP:AAW52789.1;Name=AAW52789.1;Note=identified by similarity to GP:12957027%3B match to protein family HMM PF01909;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW52789.1;transl_table=11	511.0	1130.8333333333333	716.8333333333334	4155.166666666666	3213.7380952380954	3940.0	458.5833333333333	488.5	289.0	496.5	499.5	353.5
sense	CP000028.1	Genbank	CDS	12009	12659	.	-	0	ID=cds2509;Parent=gene2650;Dbxref=NCBI_GP:AAW52790.1;Name=AAW52790.1;Note=identified by match to protein family HMM PF00440;gbkey=CDS;product=transcriptional regulator%2C TetR family;protein_id=AAW52790.1;transl_table=11	187.20833333333334	538.5000000000001	230.0	1588.9999999999998	1122.25	1741.5434782608695	166.5	181.41666666666666	99.5	205.0	178.25	152.5
sense	CP000028.1	Genbank	CDS	12669	13799	.	-	0	ID=cds2510;Parent=gene2651;Dbxref=NCBI_GP:AAW52791.1;Name=AAW52791.1;Note=identified by similarity to OMNI:NTL01LL0262;gbkey=CDS;product=ABC transporter%2C permease protein;protein_id=AAW52791.1;transl_table=11	381.9166666666667	671.25	433.0	2487.0	1764.3333333333335	2230.6666666666665	290.5	310.58333333333337	171.125	414.75	396.9166666666667	241.45
sense	CP000028.1	Genbank	CDS	13801	14505	.	-	0	ID=cds2511;Parent=gene2652;Dbxref=NCBI_GP:AAW52792.1;Name=AAW52792.1;Note=identified by match to protein family HMM PF00005;gbkey=CDS;product=ABC transporter%2C ATP-binding protein;protein_id=AAW52792.1;transl_table=11	476.4166666666667	752.45	453.5	2809.4166666666665	1922.8333333333333	2750.1666666666665	459.0	457.5	284.5	854.0	592.1666666666666	547.8333333333334
sense	CP000028.1	Genbank	CDS	14756	15649	.	-	0	ID=cds2512;Parent=gene2653;Dbxref=NCBI_GP:AAW52793.1;Name=AAW52793.1;Note=identified by similarity to GP:3676414;gbkey=CDS;product=conserved domain protein;protein_id=AAW52793.1;transl_table=11	267.88333333332946	691.3333333333571	329.4456349206351	724.4123376623728	492.8409090909061	851.0928571428918	290.6580086580075	301.8207070707079	246.0575757575739	299.57424242424594	217.17424242424164	309.44444444444696
sense	CP000028.1	Genbank	CDS	15693	16367	.	+	0	ID=cds2513;Parent=gene2654;Dbxref=NCBI_GP:AAW52794.1;Name=AAW52794.1;Note=identified by similarity to OMNI:SA0028%3B match to protein family HMM PF00665;gbkey=CDS;product=IS431mec-like transposase;protein_id=AAW52794.1;transl_table=11	2860.354700854819	3787.6730880235014	5042.479040404266	3424.3659090912747	2819.1602314352585	3576.614393939868	2422.0959096458437	2284.5182539681814	1989.2190476189046	1238.0773809523985	1277.7781135531159	1155.2063242313216
sense	CP000028.1	Genbank	CDS	16413	17039	.	+	0	ID=cds2514;Parent=gene2655;Dbxref=NCBI_GP:AAW52795.1;Name=AAW52795.1;Note=identified by similarity to OMNI:SA0028%3B match to protein family HMM PF00665;gbkey=CDS;product=truncated IS431mec-like transposase;protein_id=AAW52795.1;transl_table=11	994.6511294261613	2422.783369408569	1297.7488455988484	2185.3468614718677	1700.063406038402	2122.080266955295	721.764163614159	649.0369047618909	572.2749999999835	305.6110500610431	296.0376373626333	273.1904512154494
sense	CP000028.1	Genbank	CDS	17239	17883	.	+	0	ID=cds2515;Parent=gene2656;Dbxref=NCBI_GP:AAW52796.1;Name=AAW52796.1;Note=identified by match to protein family HMM PF01051;gbkey=CDS;product=truncated replication protein;protein_id=AAW52796.1;transl_table=11	446.5	1479.9761904761904	534.0	816.5	558.0	1286.25	382.16666666666663	460.14285714285717	343.0	137.25	143.0	142.0
sense	CP000028.1	Genbank	CDS	19178	19591	.	-	0	ID=cds2516;Parent=gene2657;Dbxref=NCBI_GP:AAW52797.1;Name=AAW52797.1;Note=identified by match to protein family HMM PF00582;gbkey=CDS;product=universal stress protein family;protein_id=AAW52797.1;transl_table=11	4305.5	28458.083333333332	6216.5	7198.333333333333	5778.5	27578.083333333332	3365.5	2970.5	2465.0	1156.5	1202.7	975.5
sense	CP000028.1	Genbank	CDS	19605	21056	.	-	0	ID=cds2517;Parent=gene2658;Dbxref=NCBI_GP:AAW52798.1;Name=AAW52798.1;Note=identified by match to protein family HMM PF00916;gbkey=CDS;product=sulfate permease family protein;protein_id=AAW52798.1;transl_table=11	12716.333333333332	70984.36666666667	17093.142857142855	20289.059523809523	14356.2	68765.97619047618	7137.809523809524	6328.9047619047615	5058.833333333333	2780.404761904762	2048.0714285714284	1649.0
sense	CP000028.1	Genbank	CDS	21170	21712	.	+	0	ID=cds2518;Parent=gene2659;Dbxref=NCBI_GP:AAW52767.1;Name=AAW52767.1;Note=identified by similarity to GP:14475518%3B match to protein family HMM PF00239;gbkey=CDS;product=resolvase%2C putative;protein_id=AAW52767.1;transl_table=11	541.6666666666667	1824.45	673.3333333333333	1500.5333333333333	981.5	2017.3333333333335	454.0	526.7	359.0	275.5	179.0	169.25
sense	CP000028.1	Genbank	CDS	21798	22031	.	-	0	ID=cds2519;Parent=gene2660;Dbxref=NCBI_GP:AAW52768.1;Name=AAW52768.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW52768.1;transl_table=11	53.0	60.5	89.5	333.125	305.8333333333333	267.5	30.0	55.0	29.0	2.125	6.0	8.0
sense	CP000028.1	Genbank	CDS	22328	22723	.	+	0	ID=cds2520;Parent=gene2661;Dbxref=NCBI_GP:AAW52769.1;Name=AAW52769.1;Note=identified by match to protein family HMM PF05713;gbkey=CDS;product=mobilization protein;protein_id=AAW52769.1;transl_table=11	397.3333333333333	574.0	615.0	1211.8333333333335	869.0	1034.5	649.5	542.5	485.5	318.5	183.0	219.0
sense	CP000028.1	Genbank	CDS	22705	22905	.	+	0	ID=cds2521;Parent=gene2662;Dbxref=NCBI_GP:AAW52770.1;Name=AAW52770.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW52770.1;transl_table=11	25.0	59.0	30.0	111.0	41.5	123.5	39.0	35.5	27.0	17.666666666666664	11.0	7.5
sense	CP000028.1	Genbank	CDS	22883	23899	.	+	0	ID=cds2522;Parent=gene2663;Dbxref=NCBI_GP:AAW52771.1;Name=AAW52771.1;Note=identified by similarity to EGAD:5979%3B match to protein family HMM PF03432;gbkey=CDS;product=rlx protein%2C putative;protein_id=AAW52771.1;transl_table=11	223.0	524.5833333333333	259.75	936.5	418.0	1058.8333333333335	286.75	305.0	170.5	123.66666666666666	54.0	55.166666666666664
sense	CP000028.1	Genbank	CDS	23601	24407	.	+	0	ID=cds2523;Parent=gene2664;Dbxref=NCBI_GP:AAW52772.1;Name=AAW52772.1;gbkey=CDS;product=mobilization protein;protein_id=AAW52772.1;transl_table=11	151.66666666666666	324.0833333333333	272.75	730.0	375.0833333333333	646.8333333333333	209.91666666666666	243.5	169.0	141.83333333333334	70.75	69.66666666666666
