#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NZ_JHVN01000001.1_341-Anoxybacillus_A_tepidamans_A -            415 AHH                  PF14412.9    112   2.7e-13   46.4   0.9   1   1   3.6e-16   5.2e-13   45.5   0.3     8   108   312   402   306   406 0.91 -
NZ_KZ845675.1_34-Thermoflavimicrobium_daqui             -            883 RHS_repeat           PF05593.17    38   9.8e-51  166.2  63.6   5   5   1.7e-06   5.3e-06   23.3   0.5     4    32   679   708   677   714 0.90 -
NZ_JNZZ01000016.1_26-Streptomyces_californicus          -           1139 RHS_repeat           PF05593.17    38   2.4e-50  164.9 148.7   1   6   1.3e-09   4.1e-09   33.3   3.7     3    37   319   353   319   353 0.97 -
NZ_JNZZ01000016.1_26-Streptomyces_californicus          -           1139 RHS_repeat           PF05593.17    38   2.4e-50  164.9 148.7   2   6   1.3e-10     4e-10   36.5   1.6     1    32   338   369   338   379 0.91 -
NZ_JNZZ01000016.1_26-Streptomyces_californicus          -           1139 RHS_repeat           PF05593.17    38   2.4e-50  164.9 148.7   3   6   2.2e-06   6.8e-06   23.0  11.5     1    35   579   613   579   616 0.94 -
NZ_JNZZ01000016.1_26-Streptomyces_californicus          -           1139 RHS_repeat           PF05593.17    38   2.4e-50  164.9 148.7   4   6   1.1e-06   3.5e-06   23.9   1.5     1    33   621   652   621   657 0.88 -
NZ_JNZZ01000016.1_26-Streptomyces_californicus          -           1139 RHS_repeat           PF05593.17    38   2.4e-50  164.9 148.7   5   6   1.1e-08   3.5e-08   30.3   3.8     1    37   662   697   662   698 0.94 -
NZ_JNZZ01000016.1_26-Streptomyces_californicus          -           1139 RHS_repeat           PF05593.17    38   2.4e-50  164.9 148.7   6   6   1.9e-09   5.9e-09   32.8   6.4     1    37   682   718   682   719 0.97 -
JAGQPW010000241.1_1-JACKHO01_sp020426515                -            922 RHS_repeat           PF05593.17    38   2.9e-50  164.7 127.7   1   6   3.4e-06   1.1e-05   22.4   2.2     3    37    41    75    39    77 0.86 -
JAGQPW010000241.1_1-JACKHO01_sp020426515                -            922 RHS_repeat           PF05593.17    38   2.9e-50  164.7 127.7   2   6   3.1e-06   9.8e-06   22.5   0.2     1    37   123   159   123   160 0.95 -
JAGQPW010000241.1_1-JACKHO01_sp020426515                -            922 RHS_repeat           PF05593.17    38   2.9e-50  164.7 127.7   3   6   8.3e-07   2.6e-06   24.3   0.1     1    36   144   179   144   183 0.95 -
JAGQPW010000241.1_1-JACKHO01_sp020426515                -            922 RHS_repeat           PF05593.17    38   2.9e-50  164.7 127.7   4   6     7e-07   2.2e-06   24.6   3.7     1    36   248   283   248   284 0.94 -
JAGQPW010000241.1_1-JACKHO01_sp020426515                -            922 RHS_repeat           PF05593.17    38   2.9e-50  164.7 127.7   5   6   3.7e-06   1.2e-05   22.2   4.8     1    37   269   305   269   306 0.90 -
JAGQPW010000241.1_1-JACKHO01_sp020426515                -            922 RHS_repeat           PF05593.17    38   2.9e-50  164.7 127.7   6   6   2.9e-06   8.9e-06   22.6   1.3     1    30   441   470   441   471 0.95 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   1   7   3.6e-06   1.1e-05   22.3   0.0    11    38     5    32     2    32 0.93 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   2   7   7.6e-07   2.4e-06   24.4   0.1     1    33    37    69    37    72 0.93 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   3   7   1.7e-06   5.4e-06   23.3   0.4     1    30    58    88    58    93 0.87 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   4   7   1.2e-07   3.9e-07   27.0   0.2     1    37   193   228   193   229 0.94 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   5   7   2.4e-08   7.4e-08   29.2   0.6     1    37   213   250   213   251 0.92 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   6   7   2.6e-07   8.1e-07   25.9   3.1     1    38   274   306   274   306 0.91 -
NZ_LN812102.1_420-Risungbinella_massiliensis            -            585 RHS_repeat           PF05593.17    38   4.2e-50  164.1  64.2   7   7   6.6e-08   2.1e-07   27.8   0.8     2    33   376   408   376   412 0.90 -
JAFAYP010000416.1_18-Palsa-465_sp019240305              -           1511 RHS_repeat           PF05593.17    38   4.8e-50  164.0 149.9   1   4     1e-08   3.2e-08   30.4   4.5     2    37   715   750   715   751 0.96 -
JAFAYP010000416.1_18-Palsa-465_sp019240305              -           1511 RHS_repeat           PF05593.17    38   4.8e-50  164.0 149.9   2   4   2.6e-08   8.1e-08   29.1   3.9     1    37  1065  1100  1062  1101 0.95 -
JAFAYP010000416.1_18-Palsa-465_sp019240305              -           1511 RHS_repeat           PF05593.17    38   4.8e-50  164.0 149.9   3   4   2.4e-06   7.4e-06   22.9   3.6     1    34  1107  1140  1107  1146 0.93 -
JAFAYP010000416.1_18-Palsa-465_sp019240305              -           1511 RHS_repeat           PF05593.17    38   4.8e-50  164.0 149.9   4   4     3e-07   9.2e-07   25.7   3.0     4    29  1157  1183  1156  1186 0.91 -
NZ_BOMH01000010.1_50-Actinoplanes_cyaneus               -           1603 RHS_repeat           PF05593.17    38   5.4e-50  163.8 114.6   1   4     2e-06   6.2e-06   23.1   0.9     2    37   736   771   736   774 0.93 -
NZ_BOMH01000010.1_50-Actinoplanes_cyaneus               -           1603 RHS_repeat           PF05593.17    38   5.4e-50  163.8 114.6   2   4   1.8e-08   5.5e-08   29.6   4.0     3    38   778   813   777   814 0.93 -
NZ_BOMH01000010.1_50-Actinoplanes_cyaneus               -           1603 RHS_repeat           PF05593.17    38   5.4e-50  163.8 114.6   3   4   2.8e-09   8.6e-09   32.2   0.4     1    32  1091  1121  1091  1126 0.90 -
NZ_BOMH01000010.1_50-Actinoplanes_cyaneus               -           1603 RHS_repeat           PF05593.17    38   5.4e-50  163.8 114.6   4   4   3.4e-07     1e-06   25.6   0.2     1    35  1132  1165  1132  1167 0.93 -
NZ_KQ948551.1_127-Streptomyces_longwoodensis            -           1153 RHS_repeat           PF05593.17    38   1.2e-49  162.6 155.4   1   5   1.7e-07   5.3e-07   26.5   3.6     3    37   332   366   330   366 0.96 -
NZ_KQ948551.1_127-Streptomyces_longwoodensis            -           1153 RHS_repeat           PF05593.17    38   1.2e-49  162.6 155.4   2   5   1.3e-09   4.2e-09   33.2   1.2     1    32   351   382   351   389 0.92 -
NZ_KQ948551.1_127-Streptomyces_longwoodensis            -           1153 RHS_repeat           PF05593.17    38   1.2e-49  162.6 155.4   3   5   3.6e-06   1.1e-05   22.3   9.3     1    35   593   627   593   630 0.94 -
NZ_KQ948551.1_127-Streptomyces_longwoodensis            -           1153 RHS_repeat           PF05593.17    38   1.2e-49  162.6 155.4   4   5   1.4e-06   4.4e-06   23.6   6.1     1    36   676   710   676   711 0.92 -
NZ_KQ948551.1_127-Streptomyces_longwoodensis            -           1153 RHS_repeat           PF05593.17    38   1.2e-49  162.6 155.4   5   5   3.4e-11   1.1e-10   38.3   6.4     1    38   696   733   696   733 0.98 -
NZ_AP021903.1_2766-Pseudomonas_E_sp002901475            -           1277 RHS_repeat           PF05593.17    38     4e-49  161.0  64.0   1   3   1.8e-06   5.7e-06   23.2   0.3     4    38   682   716   681   716 0.94 -
NZ_AP021903.1_2766-Pseudomonas_E_sp002901475            -           1277 RHS_repeat           PF05593.17    38     4e-49  161.0  64.0   2   3   1.7e-07   5.3e-07   26.5   0.0     1    37   863   898   863   899 0.95 -
NZ_AP021903.1_2766-Pseudomonas_E_sp002901475            -           1277 RHS_repeat           PF05593.17    38     4e-49  161.0  64.0   3   3   3.3e-06     1e-05   22.4   0.1     1    38  1067  1104  1067  1104 0.92 -
DDTO01000001.1_181-UBA6659_sp002344135                  -           1231 RHS_repeat           PF05593.17    38   6.5e-49  160.3 107.5   1   3   1.2e-07   3.6e-07   27.0   0.2     1    34   372   405   372   406 0.94 -
DDTO01000001.1_181-UBA6659_sp002344135                  -           1231 RHS_repeat           PF05593.17    38   6.5e-49  160.3 107.5   2   3   4.6e-11   1.4e-10   37.9   2.2     1    38   628   665   628   665 0.98 -
DDTO01000001.1_181-UBA6659_sp002344135                  -           1231 RHS_repeat           PF05593.17    38   6.5e-49  160.3 107.5   3   3   2.7e-09   8.3e-09   32.3   0.2     1    37   649   684   649   685 0.95 -
NZ_JANUGQ010000014.1_146-Streptomyces_sp024756275       -           1124 RHS_repeat           PF05593.17    38   7.1e-49  160.2 156.2   1   6   2.1e-09   6.7e-09   32.6   3.9     3    37   319   353   319   354 0.97 -
NZ_JANUGQ010000014.1_146-Streptomyces_sp024756275       -           1124 RHS_repeat           PF05593.17    38   7.1e-49  160.2 156.2   2   6   1.5e-10   4.6e-10   36.3   0.8     1    32   338   369   338   378 0.91 -
NZ_JANUGQ010000014.1_146-Streptomyces_sp024756275       -           1124 RHS_repeat           PF05593.17    38   7.1e-49  160.2 156.2   3   6   1.8e-07   5.5e-07   26.5  11.7     1    35   580   614   580   617 0.95 -
NZ_JANUGQ010000014.1_146-Streptomyces_sp024756275       -           1124 RHS_repeat           PF05593.17    38   7.1e-49  160.2 156.2   4   6   6.7e-08   2.1e-07   27.8   8.8     1    37   601   637   601   638 0.96 -
NZ_JANUGQ010000014.1_146-Streptomyces_sp024756275       -           1124 RHS_repeat           PF05593.17    38   7.1e-49  160.2 156.2   5   6   1.4e-06   4.5e-06   23.6   4.0     1    36   622   656   622   658 0.90 -
NZ_JANUGQ010000014.1_146-Streptomyces_sp024756275       -           1124 RHS_repeat           PF05593.17    38   7.1e-49  160.2 156.2   6   6   4.7e-11   1.5e-10   37.9   1.9     1    38   683   720   683   720 0.98 -
JACOSL010000019.1_1-JACOSL01_sp016179045                -            630 RHS_repeat           PF05593.17    38   7.5e-49  160.1  96.5   1   4   7.5e-08   2.3e-07   27.7   2.0     1    37    29    65    29    66 0.97 -
JACOSL010000019.1_1-JACOSL01_sp016179045                -            630 RHS_repeat           PF05593.17    38   7.5e-49  160.1  96.5   2   4   6.9e-08   2.2e-07   27.8   1.9     1    36   113   148   113   152 0.96 -
JACOSL010000019.1_1-JACOSL01_sp016179045                -            630 RHS_repeat           PF05593.17    38   7.5e-49  160.1  96.5   3   4   1.4e-06   4.3e-06   23.6   0.2     1    37   155   190   155   191 0.95 -
JACOSL010000019.1_1-JACOSL01_sp016179045                -            630 RHS_repeat           PF05593.17    38   7.5e-49  160.1  96.5   4   4   6.2e-07   1.9e-06   24.7   5.0     1    37   360   395   360   396 0.91 -
NZ_RBWV01000011.1_454-Motilibacter_peucedani            -           1105 RHS_repeat           PF05593.17    38   7.6e-49  160.1 126.5   1   4   4.2e-07   1.3e-06   25.3   2.6     1    38   234   270   234   270 0.96 -
NZ_RBWV01000011.1_454-Motilibacter_peucedani            -           1105 RHS_repeat           PF05593.17    38   7.6e-49  160.1 126.5   2   4   4.4e-12   1.4e-11   41.2   3.7     4    37   257   290   255   292 0.95 -
NZ_RBWV01000011.1_454-Motilibacter_peucedani            -           1105 RHS_repeat           PF05593.17    38   7.6e-49  160.1 126.5   3   4   1.8e-06   5.5e-06   23.3   0.9    13    38   542   566   541   566 0.89 -
NZ_RBWV01000011.1_454-Motilibacter_peucedani            -           1105 RHS_repeat           PF05593.17    38   7.6e-49  160.1 126.5   4   4   3.5e-09   1.1e-08   31.9   6.4     1    37   550   588   550   589 0.88 -
JAFAYP010000292.1_1-Palsa-465_sp019240305               -            814 RHS_repeat           PF05593.17    38   1.9e-48  158.8 145.7   1   5     1e-08   3.3e-08   30.4   2.5     2    37    34    69    34    70 0.95 -
JAFAYP010000292.1_1-Palsa-465_sp019240305               -            814 RHS_repeat           PF05593.17    38   1.9e-48  158.8 145.7   2   5   1.4e-06   4.5e-06   23.6   2.0     1    38   343   379   343   379 0.94 -
JAFAYP010000292.1_1-Palsa-465_sp019240305               -            814 RHS_repeat           PF05593.17    38   1.9e-48  158.8 145.7   3   5   2.3e-09   7.2e-09   32.5   3.6     1    37   384   419   382   420 0.95 -
JAFAYP010000292.1_1-Palsa-465_sp019240305               -            814 RHS_repeat           PF05593.17    38   1.9e-48  158.8 145.7   4   5   6.1e-07   1.9e-06   24.8   2.3     1    34   426   459   426   465 0.93 -
JAFAYP010000292.1_1-Palsa-465_sp019240305               -            814 RHS_repeat           PF05593.17    38   1.9e-48  158.8 145.7   5   5   1.5e-07   4.6e-07   26.7   3.0     4    29   476   502   475   505 0.91 -
NZ_JACHEM010000010.1_124-Streptomyces_candidus          -           1149 RHS_repeat           PF05593.17    38   3.9e-48  157.9 109.0   1   4   7.6e-10   2.4e-09   34.0   2.1     2    38   335   371   335   371 0.97 -
NZ_JACHEM010000010.1_124-Streptomyces_candidus          -           1149 RHS_repeat           PF05593.17    38   3.9e-48  157.9 109.0   2   4   1.6e-08   4.9e-08   29.8   0.9     6    34   360   388   360   390 0.93 -
NZ_JACHEM010000010.1_124-Streptomyces_candidus          -           1149 RHS_repeat           PF05593.17    38   3.9e-48  157.9 109.0   3   4   3.6e-06   1.1e-05   22.3   0.0     9    34   557   582   556   583 0.94 -
NZ_JACHEM010000010.1_124-Streptomyces_candidus          -           1149 RHS_repeat           PF05593.17    38   3.9e-48  157.9 109.0   4   4   2.7e-10   8.4e-10   35.5   5.2     1    38   694   731   694   731 0.98 -
NZ_VBVX01000007.1_50-Streptomyces_albidochromogenes     -           1172 RHS_repeat           PF05593.17    38   5.7e-48  157.3 116.3   1   4   1.1e-09   3.5e-09   33.5   0.4     2    38   341   377   341   377 0.97 -
NZ_VBVX01000007.1_50-Streptomyces_albidochromogenes     -           1172 RHS_repeat           PF05593.17    38   5.7e-48  157.3 116.3   2   4   6.3e-08     2e-07   27.9   0.4     6    31   366   391   366   396 0.92 -
NZ_VBVX01000007.1_50-Streptomyces_albidochromogenes     -           1172 RHS_repeat           PF05593.17    38   5.7e-48  157.3 116.3   3   4   2.5e-07   7.7e-07   26.0   1.4     1    36   604   639   604   641 0.91 -
NZ_VBVX01000007.1_50-Streptomyces_albidochromogenes     -           1172 RHS_repeat           PF05593.17    38   5.7e-48  157.3 116.3   4   4   1.2e-07   3.6e-07   27.1   0.7     1    38   707   744   707   744 0.94 -
NZ_BONE01000043.1_42-Asanoa_siamensis                   -           1582 RHS_repeat           PF05593.17    38   6.7e-48  157.1 154.7   1   5   3.8e-10   1.2e-09   35.0   2.4     2    37   726   761   726   762 0.97 -
NZ_BONE01000043.1_42-Asanoa_siamensis                   -           1582 RHS_repeat           PF05593.17    38   6.7e-48  157.1 154.7   2   5   3.6e-09   1.1e-08   31.9   3.3     3    37   768   802   767   804 0.95 -
NZ_BONE01000043.1_42-Asanoa_siamensis                   -           1582 RHS_repeat           PF05593.17    38   6.7e-48  157.1 154.7   3   5   1.2e-06   3.7e-06   23.8   4.5     1    38   787   823   787   824 0.96 -
NZ_BONE01000043.1_42-Asanoa_siamensis                   -           1582 RHS_repeat           PF05593.17    38   6.7e-48  157.1 154.7   4   5   7.9e-09   2.5e-08   30.8   0.1     1    31  1081  1110  1081  1117 0.89 -
NZ_BONE01000043.1_42-Asanoa_siamensis                   -           1582 RHS_repeat           PF05593.17    38   6.7e-48  157.1 154.7   5   5   5.2e-07   1.6e-06   25.0   5.7     1    37  1101  1137  1101  1138 0.94 -
NZ_QLLT01000032.1_14-Kitasatospora_sp003259315          -           1061 RHS_repeat           PF05593.17    38   1.6e-47  155.9 156.9   1   6   2.2e-06   6.7e-06   23.0   0.5     6    38   283   315   280   315 0.94 -
NZ_QLLT01000032.1_14-Kitasatospora_sp003259315          -           1061 RHS_repeat           PF05593.17    38   1.6e-47  155.9 156.9   2   6   1.5e-09   4.8e-09   33.1   2.5     1    38   299   339   299   339 0.87 -
NZ_QLLT01000032.1_14-Kitasatospora_sp003259315          -           1061 RHS_repeat           PF05593.17    38   1.6e-47  155.9 156.9   3   6   2.6e-07   8.2e-07   25.9   3.7     9    35   451   477   446   482 0.86 -
NZ_QLLT01000032.1_14-Kitasatospora_sp003259315          -           1061 RHS_repeat           PF05593.17    38   1.6e-47  155.9 156.9   4   6   6.6e-08   2.1e-07   27.8   0.9     9    34   505   530   501   533 0.92 -
NZ_QLLT01000032.1_14-Kitasatospora_sp003259315          -           1061 RHS_repeat           PF05593.17    38   1.6e-47  155.9 156.9   5   6   5.8e-09   1.8e-08   31.2   1.6     1    37   540   576   540   577 0.95 -
NZ_QLLT01000032.1_14-Kitasatospora_sp003259315          -           1061 RHS_repeat           PF05593.17    38   1.6e-47  155.9 156.9   6   6   3.7e-10   1.2e-09   35.0   2.5     1    37   622   657   622   658 0.96 -
NZ_JAKKFI010000116.1_66-Micromonospora_sp022230955      -           1606 RHS_repeat           PF05593.17    38   2.1e-47  155.5 100.1   1   3   8.3e-07   2.6e-06   24.3   0.5     4    37   774   807   772   808 0.94 -
NZ_JAKKFI010000116.1_66-Micromonospora_sp022230955      -           1606 RHS_repeat           PF05593.17    38   2.1e-47  155.5 100.1   2   3   4.9e-08   1.5e-07   28.3   0.0     1    38  1065  1102  1065  1102 0.97 -
NZ_JAKKFI010000116.1_66-Micromonospora_sp022230955      -           1606 RHS_repeat           PF05593.17    38   2.1e-47  155.5 100.1   3   3   6.2e-10   1.9e-09   34.3   0.2     1    36  1086  1120  1086  1123 0.93 -
NZ_JANUGP010000057.1_10-Streptomyces_sp024753135        -           1143 RHS_repeat           PF05593.17    38   2.2e-47  155.5 170.3   1   6   7.4e-10   2.3e-09   34.1   4.1     3    38   320   355   319   355 0.97 -
