protein_id,domain,gtdb_phylum,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,length
NZ_CP075691.1_10,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp020026305,1117
NZ_RDBG01000072.1_23,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp008042155,1125
NZ_CAGS01000593.1_2,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,Nitrolancea hollandica,87
NZ_LNSV01000173.1_2,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces kanasensis,1095
NZ_CP023407.1_21,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fungicidicus,1135
NZ_JNZZ01000016.1_26,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces californicus,1139
NZ_KQ948551.1_127,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces longwoodensis,1153
PLDN01000097.1_1,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,Palsa-601 sp003136185,834
NZ_JACHEM010000017.1_7,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces candidus,1099
NZ_JACHEM010000025.1_37,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces candidus,1107
NZ_JACHEM010000010.1_124,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces candidus,1149
NZ_JAFBGA010000005.1_231,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp016909575,1134
NZ_RDBH01000141.1_1146,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp008042145,1087
NZ_RJUU01000003.1_7,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp003751445,1067
BMUX01000002.1_261,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spiroverticillatus,1117
NZ_JACXYU010000006.1_230,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces chumphonensis,1136
NZ_JAHKJW010000073.1_16,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp019710745,1129
NZ_JALPTH010000029.1_56,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lichenis,1146
NZ_FRBI01000069.1_1,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces paucisporeus,178
NZ_AP023367.1_248,Bacteria,Bacillota A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,501
NC_003155.5_495,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis,820
NZ_BKZW01000001.1_3058,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Dictyobacter,Dictyobacter vulcani,195
JAGXTL010000090.1_15,Bacteria,Bacillota D,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,GPS1B09,GPS1B09 sp018333635,1131
NZ_LFML01000157.1_54,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces roseus,1140
QIEB01000165.1_2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,SZUA-3,SZUA-3 sp003229495,1226
NZ_JAHCMB010000046.1_1,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sinensis,1386
NZ_JAHCMB010000011.1_3,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sinensis,1686
NZ_JAFLRJ010000077.1_21,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces beijiangensis,280
RBWT01000012.1_27,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces huasconensis,1116
NZ_LNSV01000123.1_4,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces kanasensis,1124
NZ_BMTO01000005.1_32,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lateritius,1127
NZ_CP029617.1_5735,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp003945545,1131
NZ_CP021780.1_4262,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus donghaensis,1976
NZ_CP021780.1_1068,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus donghaensis,1976
NZ_CP026121.1_6000,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp003330845,1146
JAHDSQ010000042.1_1,Bacteria,Bacillota B,Peptococcia,DRI-13,DRI-13,SM3-B62,SM3-B62 sp018432615,2115
NZ_WWJX01000098.1_28,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Embleya,Embleya sp009865215,174
CAJCHX010000794.1_1,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Tsukamurella,Tsukamurella sp903970215,215
NZ_AP023367.1_241,Bacteria,Bacillota A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,1775
CAJYDM010000001.1_613,Bacteria,Bacillota B,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,DTU019,DTU019 sp913757435,2010
CAJYDM010000004.1_155,Bacteria,Bacillota B,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,DTU019,DTU019 sp913757435,318
JAHJTE010000004.1_31,Bacteria,Omnitrophota,Koll11,JAHJTE01,JAHJTE01,JAHJTE01,JAHJTE01 sp018830005,1981
NZ_CP073714.1_3505,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus pabuli B,1530
JAAHGE010000831.1_1,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Desertifilum,Desertifilum sp010672635,377
SCQL01000019.1_56,Bacteria,Dormibacterota,Dormibacteria,Dormibacterales,Dormibacteraceae,SCQL01,SCQL01 sp004299235,558
JACUUN010000109.1_7,Bacteria,Actinomycetota,Coriobacteriia,OPB41,SLCP01,SKKZ01,SKKZ01 sp014859265,336
NZ_ACXX02000018.1_33,Bacteria,Bacillota A,Clostridia,Acetivibrionales,DSM-27016,Ruminiclostridium,Ruminiclostridium papyrosolvens,2309
NZ_JACHEM010000017.1_95,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces candidus,1123
JAHJJA010000115.1_19,Bacteria,Omnitrophota,Koll11,GIF10,Profunditerraquicolaceae,JAHJJA01,JAHJJA01 sp018822885,1222
JAFKFP010000108.1_1,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JAFKFP01,JAFKFP01 sp017308185,439
JACIXQ010000065.1_12,Bacteria,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01 sp014360465,585
NZ_BMWE01000024.1_26,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces djakartensis,1139
CAKRUL010000330.1_3,Bacteria,Bacillota A,Clostridia,UMGS1840,HGM11507,HGM11507,HGM11507 sp934403665,414
NZ_ACXX02000018.1_35,Bacteria,Bacillota A,Clostridia,Acetivibrionales,DSM-27016,Ruminiclostridium,Ruminiclostridium papyrosolvens,604
JACRGX010000086.1_40,Bacteria,Nitrospirota,Thermodesulfovibrionia,UBA6902,DSMQ01,JACRGX01,JACRGX01 sp016212185,1168
JAAENG010000263.1_5,Bacteria,Chloroflexota,Anaerolineae,J102,J102,PIVW01,PIVW01 sp024224665,1917
MHDQ01000111.1_6,Bacteria,Nitrospinota B,2-12-FULL-45-22,2-12-FULL-45-22,2-12-FULL-45-22,2-12-FULL-45-22,2-12-FULL-45-22 sp001803565,1262
JANDLT010000056.1_20,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,JANDLT01,JANDLT01 sp024330265,1318
JAJYHY010000009.1_4,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA8199,JAJYHY01,JAJYHY01 sp021784555,1635
JACQHN010000126.1_2,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira A,Nitrospira A defluvii B,591
JACQXE010000051.1_21,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,JACQXE01,JACQXE01 sp016208915,1357
NZ_ALWB01000181.1_6,Bacteria,Cyanobacteriota,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena biceps A,749
NCBR01000009.1_4,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,RBG-13-68-16,RBG-13-68-16 sp002279285,1673
JAHJTE010000001.1_533,Bacteria,Omnitrophota,Koll11,JAHJTE01,JAHJTE01,JAHJTE01,JAHJTE01 sp018830005,1854
JADYZN010000017.1_46,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,JADYZN01,JADYZN01 sp020853095,2847
NZ_LN812102.1_420,Bacteria,Bacillota,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Risungbinella,Risungbinella massiliensis,585
JAJZTU010000038.1_13,Bacteria,Bacillota B,GCA-003054495,Carboxydocellales,JAJZTU01,JAJZTU01,JAJZTU01 sp021848765,1372
NZ_BMWC01000003.1_682,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lomondensis,386
JACIXQ010000051.1_10,Bacteria,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01 sp014360465,667
JAKALX010000124.1_1,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JAKALX01,JAKALX01 sp021823905,248
JAJZTU010000038.1_15,Bacteria,Bacillota B,GCA-003054495,Carboxydocellales,JAJZTU01,JAJZTU01,JAJZTU01 sp021848765,278
JAJYDH010000450.1_1,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,JAJYCH01,JAJYCH01 sp021777685,1734
VBIW01000035.1_185,Bacteria,Dormibacterota,Dormibacteria,Dormibacterales,Dormibacteraceae,40CM-4-65-16,40CM-4-65-16 sp005880915,2890
NZ_CP074405.1_507,Bacteria,Actinomycetota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp018388445,399
JACIXR010000005.1_1,Bacteria,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01 sp014360495,346
JACSRL010000469.1_1,Bacteria,Chloroflexota,Anaerolineae,JAAEKA01,JAAEKA01,JAAEKA01,JAAEKA01 sp014879765,1057
NZ_FOCQ01000028.1_4,Bacteria,Bacillota,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Lihuaxuella,Lihuaxuella thermophila,247
CP091278.1_339,Bacteria,Planctomycetota,Brocadiia,Brocadiales,Brocadiaceae,Jettenia,Jettenia sp021650895,249
JACPOQ010000083.1_110,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JACPOQ01,JACPOQ01 sp016191435,369
VGOD01000055.1_22,Bacteria,Chloroflexota,Anaerolineae,CG2-30-64-16,CG2-30-64-16,VGOD01,VGOD01 sp016876015,1549
NZ_BIXY01000181.1_3,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Dictyobacter,Dictyobacter arantiisoli,146
NZ_QZEZ01000004.1_38,Bacteria,Actinomycetota,Actinomycetia,Motilibacterales,Motilibacteraceae,Vallicoccus,Vallicoccus soli,499
JAJYHY010000020.1_1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA8199,JAJYHY01,JAJYHY01 sp021784555,1979
VBID01000119.1_36,Bacteria,Dormibacterota,Dormibacteria,CF-121,CF-121,CF-121,CF-121 sp005880615,2335
NZ_WWJX01000602.1_2,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Embleya,Embleya sp009865215,102
JAFKFP010000320.1_4,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JAFKFP01,JAFKFP01 sp017308185,204
JAHIZJ010000117.1_2,Bacteria,Patescibacteria,ABY1,JAHIZJ01,JAHIZJ01,JAHIZJ01,JAHIZJ01 sp018814765,1247
DDXV01000067.1_14,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,UBA2251,UBA2251,UBA2251 sp002347815,770
JSZA02000013.1_6,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,Thiomargarita nelsonii B,955
JADMIH010000014.1_33,Bacteria,Chloroflexota,Chloroflexia,54-19,JADMIH01,JADMIH01,JADMIH01 sp015478675,1277
MFXH01000010.1_7,Bacteria,Patescibacteria,Gracilibacteria,UBA1369,UBA12470,XYC2-FULL-41-22,XYC2-FULL-41-22 sp001788795,331
DOYO01000015.1_4,Bacteria,Bacillota,Bacilli,Acholeplasmatales,Acholeplasmataceae,UBA2284,UBA2284 sp003518475,696
DDXG01000366.1_3,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,SG8-4,UBA2266,UBA2266 sp002347125,382
JAHITY010000062.1_79,Bacteria,Omnitrophota,Koll11,B26-G9,B26-G9,JAHITE01,JAHITE01 sp018817165,1327
JAGXTL010000021.1_2,Bacteria,Bacillota D,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,GPS1B09,GPS1B09 sp018333635,137
CAKMKD010000026.1_4,Bacteria,Actinomycetota,Coriobacteriia,OPB41,UBA2279,UBA2286,UBA2286 sp927439865,377
RZYG01000242.1_2,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3 B,Lenti-01,Lenti-01,Lenti-01 sp009930415,1135
DMMW01000028.1_42,Bacteria,Elusimicrobiota,UBA8919,UBA8919,UBA8919,UBA9627,UBA9627 sp003452965,318
JAJFTE010000144.1_2,Bacteria,Actinomycetota,Coriobacteriia,OPB41,UBA2279,UBA2286,UBA2286 sp021373175,751
QHCF01000083.1_4,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,QHCF01,QHCF01,QHCF01 sp003244275,192
JAGQGZ010000170.1_4,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JAGQGZ01,JAGQGZ01 sp020432105,284
JACIXR010000003.1_156,Bacteria,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01 sp014360495,298
NZ_AP024412.1_1488,Bacteria,Bacillota,Bacilli,Acholeplasmatales,Acholeplasmataceae,Mariniplasma,Mariniplasma anaerobium,2109
JADLDR010000248.1_2,Bacteria,Armatimonadota,JADLDR01,JADLDR01,JADLDR01,JADLDR01,JADLDR01 sp020846535,326
NZ_CADEAU010000074.1_11,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Micromonospora,Micromonospora maritima,1114
JAHEJP010000084.1_1,Bacteria,Chloroflexota,Anaerolineae,Promineofilales,Promineofilaceae,UBA11865,UBA11865 sp024638855,1684
CAIVZM010000023.1_6,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,CAIVZM01,CAIVZM01 sp903910385,1227
JAGNIJ010000037.1_17,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3 A,JAGNIJ01,JAGNIJ01,JAGNIJ01 sp018001225,1943
NZ_CP037452.1_4209,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia fumaroli,733
JACJYQ010000003.1_224,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,M3007,M3007 sp020636025,1639
NZ_CP037452.1_4199,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia fumaroli,2583
JAJXZM010000505.1_5,Bacteria,Acidobacteriota,Terriglobia,UBA7540,UBA7540,SCRD01,SCRD01 sp021780055,283
NZ_CAGS01000626.1_1,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,Nitrolancea hollandica,290
JAKALX010000124.1_3,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JAKALX01,JAKALX01 sp021823905,336
JAGVNC010000030.1_41,Bacteria,Omnitrophota,Koll11,Zapsychrales,Zapsychraceae,JAGVNC01,JAGVNC01 sp020053475,1336
LNFE01000112.1_24,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Ga0077553,Ga0077553 sp001464575,2058
JAGQPW010000097.1_20,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JACKHO01,JACKHO01 sp020426515,549
NZ_CP037452.1_4220,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia fumaroli,876
PLYG01000529.1_6,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,PALSA-1005,PALSA-1005 sp003153335,1546
DZCT01000083.1_7,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,DYRK01,JAIFKL01,JAIFKL01 sp022736535,1085
JACIXR010000003.1_154,Bacteria,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01 sp014360495,438
JAENZJ010000005.1_4,Bacteria,Bacillota B,Thermincolia,Thermincolales,UBA2595,Phosphitispora,Phosphitispora sp016841325,589
JAFKFP010000320.1_3,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,JAFKFP01,JAFKFP01 sp017308185,234
JABCZD010000003.1_429,Bacteria,Acidobacteriota,Terriglobia,Acidoferrales,UBA7541,Acidoferrum,Acidoferrum sp013289855,270
VGFB01000281.1_3,Bacteria,Armatimonadota,UBA5377,UBA5377,VGFC01,VGFC01,VGFC01 sp016869015,526
CAIVDU010000048.1_30,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,Fimbriimonas sp903904815,1422
NZ_AKIY01000014.1_19,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium sp000282615,2760
QQVO01000060.1_133,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,MB-PLM-1,MB-PLM-1 sp003388505,908
NZ_LYXE01000123.1_13,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroploca,Chloroploca asiatica,2986
JAGQPW010000239.1_1,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JACKHO01,JACKHO01 sp020426515,815
JAGNIJ010000010.1_7,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3 A,JAGNIJ01,JAGNIJ01,JAGNIJ01 sp018001225,1925
NZ_CP036269.1_417,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia alba,2731
JACPQF010000054.1_1,Bacteria,Chloroflexota,Dehalococcoidia,JACPQF01,JACPQF01,JACPQF01,JACPQF01 sp016190625,992
JAFGHX010000308.1_3,Bacteria,Verrucomicrobiota,Kiritimatiellia,JAFGHX01,JAFGHX01,JAFGHX01,JAFGHX01 sp016929905,1945
JABDJZ010000438.1_3,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,UBA10348,JABDJZ01,JABDJZ01 sp013003255,1208
PHBU01000017.1_70,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA8950,UBA8950 sp002840685,2323
CAIMSF010000103.1_11,Bacteria,Bacillota,Bacilli,Izemoplasmatales,UBA5603,UBA12489,UBA12489 sp903844055,369
JAEVZK010000023.1_22,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,JAEVZK01,JAEVZK01 sp023392285,430
JAGQPW010000097.1_18,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JACKHO01,JACKHO01 sp020426515,596
QHYU01000083.1_8,Bacteria,Acidobacteriota,Terriglobia,Acidoferrales,UBA7541,QHYU01,QHYU01 sp003224235,330
VAYG01000145.1_5,Bacteria,Actinomycetota,UBA4738,UBA4738,UBA4738,AC-52,AC-52 sp005885015,1254
NZ_CP037452.1_4218,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia fumaroli,270
JAGONM010000031.1_10,Bacteria,Armatimonadota,UBA5829,DTJY01,DTJY01,JAGONM01,JAGONM01 sp017993055,242
MEUM01000104.1_1,Bacteria,WOR-3,WOR-3,SM23-42,SM23-42,RBG-13-43-14,RBG-13-43-14 sp001771735,984
JACIXQ010000067.1_1,Bacteria,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01,JACIXR01 sp014360465,225
NTHE01000080.1_23,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp002551355,1053
JADLDR010000248.1_5,Bacteria,Armatimonadota,JADLDR01,JADLDR01,JADLDR01,JADLDR01,JADLDR01 sp020846535,253
JAILZV010000220.1_5,Bacteria,Bacillota,Bacilli,Bacillales,Anoxybacillaceae,Anoxybacillus A,Anoxybacillus A sp023512315,282
PNBO01000267.1_1,Bacteria,Myxococcota,Polyangia,Fen-1088,Fen-1088,Fen-1118,Fen-1118 sp003136095,407
NZ_KV917382.1_29,Bacteria,Bacillota,Bacilli,Bacillales H,Bacillaceae F,Bacillus AO,Bacillus AO alkalicellulosilyticus,2011
VGFB01000635.1_1,Bacteria,Armatimonadota,UBA5377,UBA5377,VGFC01,VGFC01,VGFC01 sp016869015,615
JADLDR010000248.1_3,Bacteria,Armatimonadota,JADLDR01,JADLDR01,JADLDR01,JADLDR01,JADLDR01 sp020846535,211
NZ_JHVN01000009.1_5,Bacteria,Bacillota,Bacilli,Bacillales,Anoxybacillaceae,Anoxybacillus A,Anoxybacillus A tepidamans A,274
NZ_JAFEUF010000101.1_1,Bacteria,Actinomycetota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces durocortorensis,120
VGFB01000567.1_1,Bacteria,Armatimonadota,UBA5377,UBA5377,VGFC01,VGFC01,VGFC01 sp016869015,359
WGMG01000006.1_1625,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,Fimbriimonas sp016125185,1496
NZ_AP021861.1_3664,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Lacipirellula,Lacipirellula parvula,1787
JAFEBR010001058.1_1,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JACQFH01,JACQFH01 sp018242565,519
JADLDR010000248.1_1,Bacteria,Armatimonadota,JADLDR01,JADLDR01,JADLDR01,JADLDR01,JADLDR01 sp020846535,289
JAKFUF010000165.1_19,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JAKFUF01,JAKFUF01 sp021732845,163
CAISOI010000101.1_5,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,CAJBBX01,CAISOI01,CAISOI01 sp903886985,298
NZ_JAHKRM010000022.1_202,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea guangzhouensis,187
SYMT01000267.1_1,Bacteria,Armatimonadota,SYMT01,SYMT01,SYMT01,SYMT01,SYMT01 sp005805375,239
CADDYW010000105.1_1,Bacteria,Chloroflexota,FW602-bin22,FW602-bin22,CADDYW01,CADDYW01,CADDYW01 sp902810745,163
JADLDR010000248.1_6,Bacteria,Armatimonadota,JADLDR01,JADLDR01,JADLDR01,JADLDR01,JADLDR01 sp020846535,94
CP002989.1_260,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina sp000224475,87
NZ_BAFM01000006.1_110,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus agarilyticus,227
NZ_RQWN01000007.1_29,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Haloterrigena,Haloterrigena salifodinae,276
NZ_LWHG01000021.1_1133,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus sp001625445,266
NZ_CP044129.1_444,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium sp009617995,265
NZ_CP100400.1_3154,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Halorussus,Halorussus sp024218795,270
NZ_ML219768.1_381,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Halorussus,Halorussus ruber,270
