query,target,evalue,bits,tstart,tend,domain,gtdb_phylum,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,sboA,albA,albC,contig_id
NP_391617.1,PNOQ01000041.1_5,7.545e-19,103,7,285,Archaea,Nanoarchaeota,Nanoarchaeia,SCGC-AAA011-G17,PNOQ01,PNOQ01,PNOQ01 sp013824915,False,True,False,PNOQ01000041.1
WP_088863145.1,PNOQ01000056.1_4,3.435e-59,224,56,436,Archaea,Nanoarchaeota,Nanoarchaeia,SCGC-AAA011-G17,PNOQ01,PNOQ01,PNOQ01 sp013824915,False,True,False,PNOQ01000056.1
WP_088863145.1,PQAL01000036.1_82,4.365e-77,277,132,438,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,FEB-25,FEB-25 sp003105035,False,True,False,PQAL01000036.1
WP_051482183.1,PQAS01000041.1_35,2.5979999999999998e-39,157,6,203,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanoperedenaceae,Methanoperedens,Methanoperedens sp003104905,False,False,True,PQAS01000041.1
NP_391617.1,PQCP01000083.1_2,7.149e-35,152,72,264,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Sedimenticola A,Sedimenticola A endophacoides,False,True,False,PQCP01000083.1
NP_391617.1,PQXB01000001.1_413,2.874e-77,278,9,325,Archaea,Halobacteriota,Syntropharchaeia,ANME-1,ANME-1,ANME1a,ANME1a sp003194425,False,True,False,PQXB01000001.1
NP_391617.1,PQXC01000002.1_173,1.346e-62,235,22,316,Archaea,Halobacteriota,Syntropharchaeia,ANME-1,ANME-1,G60ANME1,G60ANME1 sp003194435,False,True,False,PQXC01000002.1
WP_051482183.1,PUNE01000107.1_16,6.057999999999999e-41,162,5,206,Bacteria,Bacillota F,Halanaerobiia,B1SED10-174,B1SED10-174,T1SED10-26,T1SED10-26 sp003551665,False,False,True,PUNE01000107.1
WP_051482183.1,PVEQ01000011.1_32,1.159e-77,268,1,223,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium magnilacihabitans,False,False,True,PVEQ01000011.1
NP_391617.1,PWEJ01000066.1_11,1.3070000000000001e-20,108,5,287,Bacteria,Bacillota F,Halanaerobiia,Halanaerobiales,Halarsenatibacteraceae,T1SED10-84,T1SED10-84 sp003553485,False,True,False,PWEJ01000066.1
WP_051482183.1,PWFS01000031.1_1,5.317e-37,151,22,223,Bacteria,Bacillota F,Halanaerobiia,B1SED10-174,B1SED10-174,T1SED10-26,T1SED10-26 sp003554145,False,False,True,PWFS01000031.1
NP_391617.1,PWHA01000114.1_4,2.329e-27,129,5,309,Bacteria,Bacillota F,Halanaerobiia,Halanaerobiales,Halarsenatibacteraceae,T1SED10-84,T1SED10-84 sp003554685,False,True,False,PWHA01000114.1
WP_157895742.1,PWMF01000013.1_12,1.523e-83,285,17,245,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus sp003559215,False,False,True,PWMF01000013.1
WP_157895742.1,PWMF01000158.1_7,2.86e-83,284,1,230,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus sp003559215,False,False,True,PWMF01000158.1
NP_391619.1,PWPR01000213.1_2,1.493e-34,144,1,219,Bacteria,Bacillota H,UBA994,PWPR01,PWPR01,PWPR01,PWPR01 sp003557085,False,False,True,PWPR01000213.1
WP_051482183.1,PWQI01000453.1_10,4.976e-31,133,17,214,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,CSSed10-48,CSSed10-48 sp003556805,False,False,True,PWQI01000453.1
WP_088863145.1,PWSY01000166.1_1,3.5749999999999995e-53,207,132,345,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Brevefilum,Brevefilum sp003563055,False,True,False,PWSY01000166.1
NP_391617.1,PWVB01000548.1_3,9.055000000000001e-56,214,144,456,Bacteria,Chloroflexota,Anaerolineae,B4-G1,SLSP01,PWVB01,PWVB01 sp003562365,False,True,False,PWVB01000548.1
NP_391619.1,PWYU01000095.1_2,6.648e-94,316,1,240,Bacteria,Bacillota D,Dethiobacteria,DTU022,DTU022,B1SED10-74M,B1SED10-74M sp003567725,False,False,True,PWYU01000095.1
WP_051482183.1,PXAU01000048.1_5,6.799e-31,133,23,205,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,CSSed10-48,CSSed10-48 sp003567075,False,False,True,PXAU01000048.1
WP_051482183.1,PXEP01000110.1_1,1.893e-82,282,4,229,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,T3SED10-47,T3SED10-47 sp003566155,False,False,True,PXEP01000110.1
WP_157895742.1,PXRE01000015.1_183,1.381e-82,282,1,228,Archaea,Halobacteriota,Halobacteria,Halobacteriales,PXRE01,PXRE01,PXRE01 sp003021085,False,False,True,PXRE01000015.1
WP_157895742.1,PXRX01000018.1_23,9.512e-76,263,1,229,Archaea,Halobacteriota,Halobacteria,Halobacteriales,SW-7-71-33,SW-7-71-33,SW-7-71-33 sp003023195,False,False,True,PXRX01000018.1
WP_157895742.1,PZKD01000059.1_98,2.5410000000000003e-36,149,5,219,Archaea,Halobacteriota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,PZKD01,PZKD01 sp003034855,False,False,True,PZKD01000059.1
NP_391619.1,QALW01000007.1_52,1.517e-95,320,1,238,Bacteria,Bacillota A,Clostridia,Christensenellales,QALW01,QALW01,QALW01 sp003150515,False,False,True,QALW01000007.1
WP_088863145.1,QEUX01000003.1_403,1.087e-71,261,129,440,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA12294,UBA12294 sp003577395,False,True,False,QEUX01000003.1
WP_088863145.1,QEXW01000078.1_35,2.661e-130,432,29,436,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA5195,UBA5195 sp003130845,False,True,False,QEXW01000078.1
WP_042691587.1,QEXX01000002.1_52,8.326999999999999e-66,244,96,434,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,NAK19,NAK19 sp003130835,False,True,False,QEXX01000002.1
NP_391619.1,QFRA01000005.1_66,8.835e-19,98,21,215,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium kroppenstedtii B,False,False,True,QFRA01000005.1
NP_391617.1,QGHH01000001.1_472,2.874e-77,278,10,363,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae L,Ferdinandcohnia,Ferdinandcohnia aciditolerans,False,True,False,QGHH01000001.1
NP_391617.1,QGUP01000059.1_6,1.0139999999999999e-60,229,14,323,Bacteria,Bacillota E,Symbiobacteriia,Symbiobacteriales,ZC4RG38,ZC4RG38,ZC4RG38 sp003242505,False,True,False,QGUP01000059.1
NP_391619.1,QGUQ01000508.1_1,1.22e-96,323,1,240,Bacteria,Bacillota E,Thermaerobacteria,Thermaerobacterales,Thermaerobacteraceae,Thermaerobacter,Thermaerobacter sp003242195,False,False,True,QGUQ01000508.1
WP_088863145.1,QHVT01000031.1_17,4.8599999999999995e-51,200,11,329,Bacteria,Acidobacteriota,Thermoanaerobaculia,Gp7-AA8,Gp7-AA8,QHVT01,QHVT01 sp003223645,False,True,False,QHVT01000031.1
WP_088863145.1,QHVW01000958.1_2,1.5689999999999998e-60,228,17,322,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5704,UBA5704,UBA5704,UBA5704 sp003223675,False,True,False,QHVW01000958.1
NP_391619.1,QHZQ01000142.1_21,1.71e-25,117,26,216,Bacteria,Acidobacteriota,Terriglobia,VXMN01,VXMN01,QHZQ01,QHZQ01 sp003224725,False,False,True,QHZQ01000142.1
NP_391617.1,QIGD01000004.1_6,1.949e-25,123,12,317,Archaea,Hydrothermarchaeota,Hydrothermarchaeia,Hydrothermarchaeales,BMS3B,BMS3B,BMS3B sp003229935,False,True,False,QIGD01000004.1
NP_391617.1,QJVM01000236.1_5,1.949e-25,123,12,327,Bacteria,Nitrospirota,Thermodesulfovibrionia,SZUA-242,SZUA-242,SZUA-242,SZUA-242 sp003235715,False,True,False,QJVM01000236.1
NP_391617.1,QKIH01000086.1_16,2.329e-27,129,10,325,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,SZUA-575,SZUA-575 sp003249645,False,True,False,QKIH01000086.1
WP_042691587.1,QLUI01000119.1_2,1.548e-24,121,45,230,Bacteria,Bacillota D,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,GPS1B09,GPS1B09 sp018725345,False,True,False,QLUI01000119.1
WP_088863145.1,QMIW01000111.1_4,5.5460000000000005e-74,268,48,436,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,OLB14,OLB14 sp024434165,False,True,False,QMIW01000111.1
WP_088863145.1,QMMB01000225.1_6,2.574e-57,219,17,286,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,SG8-38,SG8-38 sp003647035,False,True,False,QMMB01000225.1
WP_088863145.1,QMND01000180.1_1,2.62e-73,266,43,447,Bacteria,Patescibacteria,Microgenomatia,UBA12405,UBA12405,B61-G2,B61-G2 sp003647605,False,True,False,QMND01000180.1
WP_088863145.1,QMNJ01000018.1_14,2.482e-75,272,32,437,Bacteria,RBG-13-66-14,B26-G2,B26-G2,B26-G2,B26-G2,B26-G2 sp003647715,False,True,False,QMNJ01000018.1
NP_391617.1,QMNP01000355.1_2,1.0439999999999999e-89,314,64,453,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,TCS61,B137-G9,B137-G9 sp003647825,False,True,False,QMNP01000355.1
WP_088863145.1,QMOC01000199.1_3,7.195e-81,288,23,402,Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,B30-G15,B30-G15 sp003648085,False,True,False,QMOC01000199.1
WP_088863145.1,QMOC01000508.1_2,2.977e-19,104,135,319,Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,B30-G15,B30-G15 sp003648085,False,True,False,QMOC01000508.1
WP_042691587.1,QMOE01000049.1_3,1.0490000000000001e-69,256,145,459,Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,B4-G1,B4-G1 sp003648125,False,True,False,QMOE01000049.1
WP_088863145.1,QMOK01000104.1_5,5.546e-131,434,31,449,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11858,B10-G9,B10-G9 sp003648195,False,True,False,QMOK01000104.1
NP_391617.1,QMQA01000093.1_3,2.7070000000000003e-84,298,107,458,Bacteria,Aerophobota,Aerophobia,Aerophobales,B3-G15,B3-G15,B3-G15 sp003648845,False,True,False,QMQA01000093.1
NP_391617.1,QMQA01000143.1_3,1.753e-83,296,107,458,Bacteria,Aerophobota,Aerophobia,Aerophobales,B3-G15,B3-G15,B3-G15 sp003648845,False,True,False,QMQA01000143.1
WP_088863145.1,QMQO01000088.1_4,1.439e-40,169,54,293,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,B72-G16,B72-G16,B72-G16 sp003650545,False,True,False,QMQO01000088.1
NP_391617.1,QMRB01000006.1_7,7.411e-95,329,112,459,Archaea,Thermoproteota,Methanomethylicia,B29-G17,B10-G16,B10-G16,B10-G16 sp003649185,False,True,False,QMRB01000006.1
WP_042691587.1,QMRD01000031.1_3,2.784e-24,120,118,299,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B9-G17,B9-G17,B9-G17 sp003649225,False,True,False,QMRD01000031.1
NP_391617.1,QMRG01000090.1_4,3.598e-56,216,119,303,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B69-G16,B69-G16,B69-G16 sp003649235,False,True,False,QMRG01000090.1
NP_391617.1,QMRG01000105.1_7,8.33e-44,179,80,327,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B69-G16,B69-G16,B69-G16 sp003649235,False,True,False,QMRG01000105.1
WP_088863145.1,QMRH01000016.1_18,3.8170000000000006e-102,350,8,424,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B20-G17,B67-G16,B67-G16 sp003650675,False,True,False,QMRH01000016.1
WP_042691587.1,QMRV01000024.1_28,2.568e-30,138,125,306,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B15-G2,B15-G2,B15-G2 sp003649445,False,True,False,QMRV01000024.1
WP_088863145.1,QMRV01000041.1_21,5.485e-26,125,137,375,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B15-G2,B15-G2,B15-G2 sp003649445,False,True,False,QMRV01000041.1
WP_042691587.1,QMRW01000100.1_4,5.386e-28,131,123,304,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B20-G17,B20-G17,B20-G17 sp003650785,False,True,False,QMRW01000100.1
WP_042691587.1,QMSB01000024.1_4,2.679e-94,327,13,429,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B15-G2,B15-G2,B15-G2 sp003650815,False,True,False,QMSB01000024.1
WP_042691587.1,QMSB01000054.1_10,4.658e-30,138,123,304,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B15-G2,B15-G2,B15-G2 sp003650815,False,True,False,QMSB01000054.1
WP_042691587.1,QMSC01000210.1_3,4.658e-30,138,122,324,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B20-G17,B14-G17,B14-G17 sp003649515,False,True,False,QMSC01000210.1
WP_042691587.1,QMSL01000078.1_1,2.5130000000000003e-26,126,126,316,Archaea,Thermoproteota,Thermoprotei,QMSL01,B3-G16,B3-G16,B3-G16 sp003649665,False,True,False,QMSL01000078.1
WP_042691587.1,QMSR01000035.1_8,8.173000000000001e-26,124,128,339,Archaea,Thermoplasmatota,Thermoplasmata,B87-G9,B87-G9,B87-G9,B87-G9 sp003649695,False,True,False,QMSR01000035.1
WP_088863145.1,QMTT01000125.1_3,7.369e-26,124,129,323,Archaea,Thermoplasmatota,B47-G6,B47-G6B,47-G6,B47-G6,B47-G6 sp003663565,False,True,False,QMTT01000125.1
NP_391617.1,QMUF01000124.1_2,6.443e-86,303,127,477,Archaea,Methanobacteriota B,Thermococci,Thermococcales,Thermococcaceae,Thermococcus A,Thermococcus A sp003663525,False,True,False,QMUF01000124.1
WP_088863145.1,QMWS01000072.1_3,1.357e-29,136,123,304,Archaea,Thermoproteota,Thermoprotei A,Sulfolobales,NBVN01,B83-G16,B83-G16 sp003661745,False,True,False,QMWS01000072.1
WP_088863145.1,QMWY01000224.1_1,5.485e-26,125,128,315,Archaea,Thermoproteota,Thermoprotei A,Sulfolobales,Ignisphaeraceae,QMWT01,QMWT01 sp003661865,False,True,False,QMWY01000224.1
WP_042691587.1,QMXA01000204.1_3,4.005e-28,132,159,340,Archaea,Thermoproteota,Thermoprotei A,Sulfolobales,Ignisphaeraceae,B12-G17,B12-G17 sp003661905,False,True,False,QMXA01000204.1
WP_088863145.1,QMYD01000043.1_11,6.926e-27,128,106,294,Archaea,Thermoproteota,Bathyarchaeia,B25,B25,B25,B25 sp003662485,False,True,False,QMYD01000043.1
NP_391617.1,QMYF01000060.1_2,8.301000000000001e-30,137,103,465,Archaea,Thermoproteota,Bathyarchaeia,B25,B25,B25,B25 sp003662515,False,True,False,QMYF01000060.1
NP_391617.1,QMYG01000006.1_8,2.583e-94,327,93,460,Archaea,Thermoproteota,Bathyarchaeia,EX4484-135,B24-G1,B24-G1,B24-G1 sp003662535,False,True,False,QMYG01000006.1
NP_391617.1,QMZT01000020.1_13,1.327e-99,343,119,466,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZT01,QMZT01,QMZT01 sp003663325,False,True,False,QMZT01000020.1
NP_391617.1,QMZY01000011.1_2,1.052e-97,337,119,466,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,QMZY01,QMZY01 sp003663415,False,True,False,QMZY01000011.1
NP_391617.1,QNAU01000176.1_3,1.777e-19,105,8,269,Bacteria,Thermotogota,Thermotogae,B21-G9,B21-G9,B21-G9,B21-G9 sp003641545,False,True,False,QNAU01000176.1
WP_088863145.1,QNBN01000244.1_4,2.01e-64,240,4,406,Bacteria,Spirochaetota,B62-G9,B62-G9,B62-G9,B62-G9,B62-G9 sp003645695,False,True,False,QNBN01000244.1
WP_042691587.1,QNBQ01000045.1_4,5.386e-28,131,107,288,Bacteria,Poribacteria,WGA-4E,B28-G17,B28-G17,B28-G17,B28-G17 sp003645735,False,True,False,QNBQ01000045.1
WP_088863145.1,QNDO01000090.1_7,2.01e-64,240,32,406,Bacteria,WOR-3,Hydrothermia,UBA1063,UBA1063,B29-G16,B29-G16 sp003644895,False,True,False,QNDO01000090.1
NP_391619.1,QNXS01000019.1_2,4.12e-27,122,1,205,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus C,Archaeoglobus C sp003978865,False,False,True,QNXS01000019.1
WP_042691587.1,QNYF01000085.1_3,2.407e-16,95,21,198,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus C,Desulfobulbus C sp003978695,False,True,False,QNYF01000085.1
NP_391617.1,QNYQ01000028.1_26,1.728e-88,310,171,504,Archaea,Thermoproteota,Thermoprotei A,Sulfolobales,Pyrodictiaceae,QNYQ01,QNYQ01 sp003978665,False,True,False,QNYQ01000028.1
WP_042691587.1,QOQU01000002.1_99,1.815e-17,98,127,313,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,NAK19,NAK19 sp003327455,False,True,False,QOQU01000002.1
WP_157895742.1,QPLR01000001.1_223,1.0079999999999999e-82,283,1,230,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobellus,Halobellus sp003665935,False,False,True,QPLR01000001.1
NP_391619.1,QQUF01000016.1_39,1.8400000000000002e-28,126,16,209,Bacteria,CLD3,CLD3,CLD3,CLD3,CLD3,CLD3 sp008501735,False,False,True,QQUF01000016.1
WP_042691587.1,QQVD01000020.1_52,1.7060000000000002e-57,220,8,311,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5704,QQVD01,QQVD01,QQVD01 sp003388555,False,True,False,QQVD01000020.1
NP_391619.1,QULU01000012.1_41,1.9470000000000003e-26,120,18,240,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium AQ,Clostridium AQ sp003481775,False,False,True,QULU01000012.1
NP_391617.1,QXWX01000038.1_2,1.065e-33,149,36,444,Bacteria,Bacillota A,Clostridia,Lachnospirales,Lachnospiraceae,Schaedlerella,Schaedlerella sp009911175,False,True,False,QXWX01000038.1
NP_391619.1,QXWX01000107.1_14,8.066e-25,115,1,215,Bacteria,Bacillota A,Clostridia,Lachnospirales,Lachnospiraceae,Schaedlerella,Schaedlerella sp009911175,False,False,True,QXWX01000107.1
WP_042691587.1,QYYE01000007.1_6,7.695e-70,256,123,431,Archaea,Thermoproteota,Bathyarchaeia,B26-1,UBA233,PALSA-986,PALSA-986 sp003589585,False,True,False,QYYE01000007.1
WP_088863145.1,QZIJ01000119.1_7,1.482e-71,261,130,441,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA7227,UBA7227 sp003598975,False,True,False,QZIJ01000119.1
NP_391617.1,QZIL01000049.1_38,1.289e-27,130,12,328,Bacteria,Nitrospirota,Thermodesulfovibrionia,UBA6902,UBA6902,UBA6902,UBA6902 sp003599025,False,True,False,QZIL01000049.1
WP_157895742.1,QZKG01000077.1_4,5.599000000000001e-32,136,9,209,Bacteria,Actinomycetota,Thermoleophilia,BMS3ABIN01,BMS3ABIN01,SURF-19,SURF-19 sp003599855,False,False,True,QZKG01000077.1
WP_051482183.1,RAYF01000028.1_3,1.66e-35,146,1,217,Bacteria,Bacillota A,Clostridia,Lachnospirales,Lachnospiraceae,Butyribacter,Butyribacter sp003611745,False,False,True,RAYF01000028.1
NP_391619.1,RAZH01000018.1_10,2.4379999999999998e-23,111,1,215,Bacteria,Bacillota A,Clostridia,Lachnospirales,Lachnospiraceae,Choladousia,Choladousia sp003612585,False,False,True,RAZH01000018.1
NP_391617.1,RDNZ01000023.1_16,7.793000000000001e-55,212,6,340,Archaea,Asgardarchaeota,Thorarchaeia,Thorarchaeales,Thorarchaeaceae,SMTZ1-45,SMTZ1-45 sp011364905,False,True,False,RDNZ01000023.1
WP_088863145.1,RDOG01000013.1_9,2.269e-17,98,203,361,Archaea,Asgardarchaeota,Lokiarchaeia,Helarchaeales,RDOG01,RDOG01,RDOG01 sp011365055,False,True,False,RDOG01000013.1
WP_051482183.1,RDZY01000009.1_56,3.643e-31,134,4,202,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium sp004294135,False,False,True,RDZY01000009.1
WP_157895742.1,REEJ01000326.1_6,1.6729999999999998e-68,242,5,228,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,CSSed10-48,CSSed10-48 sp007695125,False,False,True,REEJ01000326.1
NP_391619.1,RFFU01000116.1_1,8.511e-71,249,8,234,Bacteria,UBA8481,UBA8481,UBA8481,J006,J006,J006 sp003697085,False,False,True,RFFU01000116.1
WP_088863145.1,RFGL01000355.1_1,4.024e-16,94,19,185,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5704,UBA5704,J023,J023 sp003697015,False,True,False,RFGL01000355.1
WP_042691587.1,RFJH01000301.1_3,1.76e-115,389,20,455,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,J097,J097 sp003694975,False,True,False,RFJH01000301.1
WP_088863145.1,RFKO01000119.1_5,4.066e-74,268,27,416,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11858,J130,J130 sp003694235,False,True,False,RFKO01000119.1
WP_042691587.1,RKSL01000002.1_36,7.29e-14,87,21,211,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus C,Desulfobulbus C rimicarensis,False,True,False,RKSL01000002.1
WP_051482183.1,RQOS01000036.1_28,4.976e-31,133,7,207,Bacteria,Chloroflexota,Dehalococcoidia,UBA1151,TMED-70,TMED-70,TMED-70 sp008373205,False,False,True,RQOS01000036.1
WP_157895742.1,RQOU01000063.1_8,9.686e-73,254,7,224,Bacteria,Chloroflexota,Dehalococcoidia,UBA1151,UBA1328,UBA1328,UBA1328 sp009392785,False,False,True,RQOU01000063.1
NP_391617.1,RXIG01000011.1_37,3.059e-85,301,58,449,Archaea,Methanobacteriota B,Thermococci,Methanofastidiosales,NM3,NM3,NM3 sp004212155,False,True,False,RXIG01000011.1
WP_088863145.1,RZYG01000003.1_24,1.2520000000000001e-26,127,37,220,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3 B,Lenti-01,Lenti-01,Lenti-01 sp009930415,False,True,False,RZYG01000003.1
NP_391619.1,RZYZ01000044.1_5,8.444e-90,304,31,271,Bacteria,Bacillota A,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum,Proteiniclasticum sp009930125,False,False,True,RZYZ01000044.1
NP_391619.1,RZZF01000036.1_4,1.551e-92,312,1,238,Bacteria,Bacillota A,Clostridia,Saccharofermentanales,UBA5734,SLHU01,SLHU01 sp009929975,False,False,True,RZZF01000036.1
NP_391619.1,SAAR01000006.1_6,3.814e-98,328,1,240,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Breznakia,Breznakia sp009916335,False,False,True,SAAR01000006.1
NP_391619.1,SAAW01000001.1_49,1.146e-22,109,1,213,Bacteria,Bacillota A,Clostridia,Christensenellales,UBA1242,UBA7862,UBA7862 sp009929275,False,False,True,SAAW01000001.1
NP_391619.1,SABF01000083.1_6,9.627e-24,112,16,210,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia sp009929095,False,False,True,SABF01000083.1
WP_088863145.1,SABN01000001.1_37,1.786e-25,123,37,220,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3 B,Lenti-01,Lenti-01,Lenti-01 sp009928955,False,True,False,SABN01000001.1
WP_157895742.1,SAIX01000126.1_4,9.655e-34,141,4,216,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium sp004028765,False,False,True,SAIX01000126.1
WP_157895742.1,SAYS01000004.1_116,6.943e-76,263,4,233,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Halovenus sp004015825,False,False,True,SAYS01000004.1
WP_088863145.1,SBBU01000049.1_11,5.314e-19,103,17,150,Bacteria,Planctomycetota,MHYJ01,MHYJ01,SBBU01,SBBU01,SBBU01 sp005239585,False,True,False,SBBU01000049.1
WP_157895742.1,SBEH01000001.1_226,1.126e-29,129,1,209,Bacteria,Actinomycetota,Coriobacteriia,OPB41,UBA2279,UBA6100,UBA6100 sp009668945,False,False,True,SBEH01000001.1
NP_391619.1,SBGP01000098.1_120,1.9470000000000003e-26,120,16,221,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,M1803,M1803 sp006226595,False,False,True,SBGP01000098.1
NP_391617.1,SCSY01000221.1_2,6.3230000000000005e-25,122,10,326,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,SCSY01,SCSY01 sp004298625,False,True,False,SCSY01000221.1
WP_051482183.1,SCUK01000031.1_14,7.2709999999999995e-37,150,4,206,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11579,SCUK01,SCUK01 sp004297445,False,False,True,SCUK01000031.1
NP_391619.1,SCVU01000065.1_2,4.9420000000000007e-26,119,20,214,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GW928-bin9,GW928-bin9 sp004296785,False,False,True,SCVU01000065.1
NP_391619.1,SDNL01000056.1_2,8.868e-53,197,2,222,Archaea,Asgardarchaeota,Lokiarchaeia,CR-4,SOKP01,TEKIR-8,TEKIR-8 sp004524365,False,False,True,SDNL01000056.1
WP_051482183.1,SEAC01000009.1_16,4.097e-32,136,4,205,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flaviaesturariibacter,Flaviaesturariibacter sp004173235,False,False,True,SEAC01000009.1
