query	target	evalue	bits	tstart	tend
WP_088863145.1	WP_048053233.1@GCF_000011105.1	2.301E-27	128	110	481
WP_088863145.1	CAIWCT010000211.1_6@GCA_903911225.1	3.094E-27	128	36	363
WP_088863145.1	MCL7401984.1@GCA_023539395.1	3.094E-27	128	117	467
WP_088863145.1	WP_084689092.1@GCF_000745485.1	3.094E-27	128	110	445
WP_088863145.1	WP_232085572.1@GCF_013340765.1	3.094E-27	128	134	499
WP_088863145.1	WP_011011767.1@GCF_000007305.1	3.094E-27	128	111	478
WP_088863145.1	MBN1273511.1@GCA_016927475.1	4.160E-27	128	37	384
WP_088863145.1	DBFQ01000032.1_4@GCA_002294665.1	4.160E-27	128	37	350
WP_088863145.1	BAW30800.1@GCA_003584625.1	4.160E-27	128	124	459
WP_088863145.1	NAZ13599.1@GCA_009903825.1	4.160E-27	128	126	455
WP_088863145.1	PMP59570.1@GCA_002877855.1	5.593E-27	127	138	464
WP_088863145.1	JAGDXI010000018.1_39@GCA_023256325.1	5.593E-27	127	138	464
WP_088863145.1	WP_015232368.1@GCF_000317795.1	5.593E-27	127	139	465
WP_088863145.1	DAVZ01000067.1_37@GCA_002505765.1	5.593E-27	127	126	506
WP_088863145.1	MBN1891001.1@GCA_016931085.1	5.593E-27	127	35	377
WP_088863145.1	MCA1916240.1@GCA_020216685.1	7.518E-27	127	9	386
WP_088863145.1	NCD21414.1@GCA_009930415.1	7.518E-27	127	37	376
WP_088863145.1	JALNLN010000012.1_53@GCA_023267855.1	7.518E-27	127	118	446
WP_088863145.1	ADM28611.1@GCA_000145985.1	7.518E-27	127	125	463
WP_088863145.1	CACZOU010000054.1_11@GCA_902782945.1	7.518E-27	127	124	458
WP_088863145.1	JAGDWP010000102.1_5@GCA_023269855.1	7.518E-27	127	120	459
WP_088863145.1	WANQ01000030.1_34@GCA_015521735.1	7.518E-27	127	132	460
WP_088863145.1	WP_225807254.1@GCF_020386975.1	7.518E-27	127	87	458
WP_088863145.1	DBFQ01000065.1_3@GCA_002294665.1	1.011E-26	126	35	361
WP_088863145.1	WP_248564227.1@GCF_023167465.1	1.011E-26	126	123	458
WP_088863145.1	DAHE01000012.1_73@GCA_002508315.1	1.011E-26	126	130	454
WP_088863145.1	DAHH01000004.1_30@GCA_002498385.1	1.011E-26	126	137	471
WP_088863145.1	JAEYPF010000001.1_121@GCA_023411115.1	1.011E-26	126	123	463
WP_088863145.1	MCS7126462.1@GCA_025058515.1	1.358E-26	126	117	477
WP_088863145.1	WP_013266445.1@GCF_000144915.1	1.358E-26	126	105	468
WP_088863145.1	WP_231855760.1@GCF_001592435.1	1.358E-26	126	101	490
WP_088863145.1	MCD4741723.1@GCA_021107575.1	1.825E-26	126	34	372
WP_088863145.1	MCD6196635.1@GCA_021157925.1	1.825E-26	126	132	338
WP_088863145.1	WP_013335538.1@GCF_000148385.1	1.825E-26	126	98	462
WP_088863145.1	MCD6488530.1@GCA_021163115.1	1.825E-26	126	134	460
WP_088863145.1	MBN2394489.1@GCA_016934645.1	2.452E-26	125	5	371
WP_088863145.1	WP_226891211.1@GCF_014889545.1	2.452E-26	125	89	421
WP_088863145.1	RLE87782.1@GCA_003650785.1	2.452E-26	125	87	449
WP_088863145.1	MCD6113883.1@GCA_021158265.1	2.452E-26	125	64	453
WP_088863145.1	MCD6444503.1@GCA_021161255.1	2.452E-26	125	133	497
WP_088863145.1	RLG83182.1@GCA_003661865.1	3.295E-26	125	133	320
WP_088863145.1	MCK5003969.1@GCA_023136725.1	3.295E-26	125	34	371
WP_088863145.1	RLE92780.1@GCA_003649445.1	3.295E-26	125	117	355
WP_088863145.1	WP_188603119.1@GCF_014646555.1	3.295E-26	125	98	462
WP_088863145.1	OLS18725.1@GCA_001940665.1	3.295E-26	125	75	474
WP_088863145.1	RLF65281.1@GCA_003663565.1	4.427E-26	124	93	323
WP_088863145.1	MBI5676761.1@GCA_016222905.1	4.427E-26	124	16	342
WP_088863145.1	WP_081245845.1@GCF_002077075.2	4.427E-26	124	98	462
WP_088863145.1	WP_013142470.1@GCF_000092465.1	4.427E-26	124	132	474
WP_088863145.1	WP_232085433.1@GCF_013340765.1	4.427E-26	124	122	487
WP_088863145.1	JAHDSS010000060.1_3@GCA_018432565.1	5.946E-26	124	12	375
WP_088863145.1	NLF11916.1@GCA_012514775.1	5.946E-26	124	45	387
WP_088863145.1	MCD6341869.1@GCA_021160205.1	5.946E-26	124	107	436
WP_088863145.1	NHV96704.1@GCA_011605775.1	5.946E-26	124	115	466
WP_088863145.1	WP_237268669.1@GCF_002214365.1	5.946E-26	124	100	471
WP_088863145.1	WP_243671304.1@GCF_001316285.1	7.987E-26	124	98	329
WP_088863145.1	WP_116669719.1@GCF_003111605.1	7.987E-26	124	117	457
WP_088863145.1	MCD6278468.1@GCA_021163585.1	7.987E-26	124	128	456
WP_088863145.1	NCA81149.1@GCA_009928955.1	1.073E-25	123	2	375
WP_088863145.1	WP_243666710.1@GCF_001316265.1	1.073E-25	123	98	410
WP_088863145.1	WYEM01000093.1_19@GCA_009903775.1	1.073E-25	123	87	310
WP_088863145.1	DAXY01000022.1_5@GCA_002506645.1	1.441E-25	123	98	329
WP_088863145.1	KUK00499.1@GCA_001507955.1	1.441E-25	123	123	458
WP_088863145.1	WP_011838960.1@GCF_000015945.1	1.441E-25	123	100	474
WP_088863145.1	RLG85842.1@GCA_003661905.1	1.441E-25	123	143	472
WP_088863145.1	MBN1922412.1@GCA_016931315.1	1.934E-25	123	35	372
WP_088863145.1	KXH73049.1@GCA_001563335.1	2.597E-25	122	115	349
WP_088863145.1	MTK63341.1@GCA_009712615.1	2.597E-25	122	126	467
WP_088863145.1	DAXV01000046.1_4@GCA_002506595.1	2.597E-25	122	139	465
WP_088863145.1	MBM4240379.1@GCA_016874685.1	2.597E-25	122	127	493
WP_088863145.1	WP_068324828.1@GCF_001577775.1	2.597E-25	122	111	482
WP_088863145.1	MBN1978808.1@GCA_016931785.1	3.487E-25	122	35	380
WP_088863145.1	UCH05925.1@GCA_020355105.1	3.487E-25	122	119	307
WP_088863145.1	KXH72834.1@GCA_001563325.1	3.487E-25	122	120	308
WP_088863145.1	MCD6562645.1@GCA_021163245.1	4.681E-25	121	112	300
WP_088863145.1	JAEORX010000098.1_10@GCA_016840685.1	4.681E-25	121	115	456
WP_088863145.1	DBRR01000047.1_15@GCA_002306055.1	6.283E-25	121	19	361
WP_088863145.1	MBN1433612.1@GCA_016928495.1	6.283E-25	121	8	372
WP_088863145.1	WP_013604499.1@GCF_000190315.1	6.283E-25	121	98	462
WP_088863145.1	WP_209625108.1@GCF_017873625.1	8.433E-25	121	110	455
WP_088863145.1	WP_117354435.1@GCF_003431325.1	8.433E-25	121	109	333
WP_088863145.1	WP_211251521.1@GCF_000784355.1	2.038E-24	119	71	315
WP_088863145.1	OGF08010.1@GCA_001777915.1	2.038E-24	119	104	366
WP_088863145.1	BPTM01000013.1_7@GCA_023705945.1	2.038E-24	119	107	415
WP_088863145.1	RLE60690.1@GCA_003649225.1	2.038E-24	119	114	444
WP_088863145.1	ESQ26681.1@GCA_000495735.1	2.734E-24	119	106	293
WP_088863145.1	WALT01000029.1_5@GCA_015522695.1	2.734E-24	119	78	301
WP_088863145.1	WP_083240871.1@GCF_002287175.1	2.734E-24	119	110	445
WP_088863145.1	JAEZKE010000081.1_7@GCA_023436175.1	2.734E-24	119	123	458
WP_088863145.1	NLH12091.1@GCA_012516935.1	3.667E-24	119	22	200
WP_088863145.1	MCD6510689.1@GCA_021162845.1	3.667E-24	119	127	452
WP_088863145.1	DAZI01000075.1_2@GCA_002507245.1	4.919E-24	118	120	369
WP_088863145.1	DAQY01000028.1_69@GCA_002503105.1	4.919E-24	118	75	445
WP_088863145.1	RLF29095.1@GCA_003649695.1	4.919E-24	118	128	456
WP_088863145.1	WP_012466814.1@GCF_000020465.1	8.847E-24	117	9	357
WP_088863145.1	MBU4501211.1@GCA_018894775.1	8.847E-24	117	4	280
WP_088863145.1	UJG41272.1@GCA_021513695.1	8.847E-24	117	33	374
WP_088863145.1	WP_019267131.1@GCF_023617305.1	8.847E-24	117	121	454
WP_088863145.1	CAIPYV010000118.1_15@GCA_903869365.1	1.186E-23	117	15	355
WP_088863145.1	DIWM01000006.1_4@GCA_002428485.1	1.186E-23	117	32	373
WP_088863145.1	UJG44058.1@GCA_021513715.1	1.186E-23	117	30	381
WP_088863145.1	RLF15097.1@GCA_003649665.1	1.186E-23	117	126	454
WP_088863145.1	MBN1564445.1@GCA_016929355.1	1.591E-23	117	2	360
WP_088863145.1	MCK5143325.1@GCA_023139025.1	1.591E-23	117	108	368
WP_088863145.1	MBD3350147.1@GCA_014729055.1	1.591E-23	117	141	466
WP_088863145.1	MCL7394147.1@GCA_023539495.1	1.591E-23	117	119	451
WP_088863145.1	WP_224425560.1@GCF_020148105.1	1.591E-23	117	135	475
WP_088863145.1	OQY89893.1@GCA_002050125.1	2.132E-23	116	10	355
WP_088863145.1	TEU18706.1@GCA_004377365.1	2.132E-23	116	124	386
WP_088863145.1	JAEOUL010000317.1_5@GCA_016839345.1	2.132E-23	116	80	332
WP_088863145.1	WP_068577252.1@GCF_002214605.1	2.132E-23	116	128	462
WP_088863145.1	WP_043115231.1@GCF_000787395.1	2.858E-23	116	18	270
WP_088863145.1	JAHLWR010000001.1_54@GCA_019057815.1	2.858E-23	116	108	295
WP_088863145.1	MBC8526652.1@GCA_014384665.1	2.858E-23	116	1	360
WP_088863145.1	JAHLWE010000262.1_8@GCA_019058135.1	2.858E-23	116	104	397
WP_088863145.1	JAEYQZ010000173.1_4@GCA_023409695.1	2.858E-23	116	110	445
WP_088863145.1	JAIOAX010000054.1_7@GCA_019873645.1	3.831E-23	115	8	210
WP_088863145.1	CAIPYV010000118.1_20@GCA_903869365.1	3.831E-23	115	15	362
WP_088863145.1	JAKJAC010000119.1_11@GCA_022707705.1	3.831E-23	115	35	369
WP_088863145.1	DXJF01000032.1_49@GCA_019057375.1	3.831E-23	115	108	368
WP_088863145.1	MCC6021317.1@GCA_020833025.1	3.831E-23	115	93	324
WP_088863145.1	MCL4344314.1@GCA_023381255.1	3.831E-23	115	150	488
WP_088863145.1	WP_054858712.1@GCF_001316325.1	5.135E-23	115	31	217
WP_088863145.1	WFSK01000270.1_4@GCA_015486095.1	5.135E-23	115	1	316
WP_088863145.1	CAIQQN010000077.1_29@GCA_903873975.1	5.135E-23	115	22	357
WP_088863145.1	MBN1297496.1@GCA_016927515.1	5.135E-23	115	32	210
WP_088863145.1	MCD6553951.1@GCA_021162125.1	5.135E-23	115	115	404
WP_088863145.1	MBU1575844.1@GCA_018821925.1	5.135E-23	115	121	383
WP_088863145.1	CDG64819.1@GCA_000499765.1	5.135E-23	115	131	466
WP_088863145.1	MBU1809143.1@GCA_018823705.1	6.881E-23	115	12	273
WP_088863145.1	MBN1357995.1@GCA_016927895.1	6.881E-23	115	124	374
WP_088863145.1	WP_078477212.1@GCF_002021095.1	9.220E-23	114	18	298
WP_088863145.1	MCL5112111.1@GCA_023473425.1	9.220E-23	114	37	342
WP_088863145.1	MCG3194791.1@GCA_022071945.1	9.220E-23	114	23	269
WP_088863145.1	MBS7614489.1@GCA_018397055.1	9.220E-23	114	42	443
WP_088863145.1	JAGVNJ010000024.1_4@GCA_020053305.1	9.220E-23	114	121	383
WP_088863145.1	MBC7259977.1@GCA_014360805.1	9.220E-23	114	48	386
WP_088863145.1	MCK4243407.1@GCA_023128135.1	9.220E-23	114	49	371
WP_088863145.1	WP_245634930.1@GCF_001639285.1	9.220E-23	114	127	458
WP_088863145.1	MCK5132538.1@GCA_023139045.1	1.235E-22	114	18	362
WP_088863145.1	BPTO01000121.1_2@GCA_023705985.1	1.235E-22	114	86	344
WP_088863145.1	MCR4406357.1@GCA_024653325.1	1.235E-22	114	124	386
WP_088863145.1	MTOQ01000066.1_17@GCA_002011735.1	1.655E-22	113	15	362
WP_088863145.1	MCL7455257.1@GCA_023544525.1	1.655E-22	113	131	387
WP_088863145.1	JAEHCM010000004.1_33@GCA_020696365.1	1.655E-22	113	113	396
WP_088863145.1	MCK4770250.1@GCA_023270155.1	2.217E-22	113	108	368
WP_088863145.1	MBS7631564.1@GCA_018396695.1	2.217E-22	113	123	436
WP_088863145.1	DYIT01000050.1_3@GCA_020723505.1	2.969E-22	113	16	350
WP_088863145.1	MCI9448826.1@GCA_022800625.1	2.969E-22	113	1	365
WP_088863145.1	TRO53726.1@GCA_007050895.1	2.969E-22	113	151	401
WP_088863145.1	JAEZRD010000072.1_11@GCA_023440975.1	2.969E-22	113	124	457
WP_088863145.1	RLE63399.1@GCA_003649235.1	3.976E-22	112	123	303
WP_088863145.1	RLE99790.1@GCA_003650815.1	3.976E-22	112	84	377
WP_088863145.1	MBC7249921.1@GCA_014360845.1	3.976E-22	112	124	386
WP_088863145.1	UCC28473.1@GCA_020344715.1	3.976E-22	112	119	471
WP_088863145.1	CAIMPC010000068.1_32@GCA_903843285.1	5.324E-22	112	16	335
WP_088863145.1	OGN75141.1@GCA_001796355.1	5.324E-22	112	118	386
WP_088863145.1	MBP9676429.1@GCA_018060515.1	5.324E-22	112	153	453
WP_088863145.1	AXV41011.1@GCA_003491305.1	5.324E-22	112	89	424
WP_088863145.1	DHHC01000012.1_16@GCA_002403095.1	7.129E-22	111	20	357
WP_088863145.1	UCG36163.1@GCA_020352645.1	7.129E-22	111	20	307
WP_088863145.1	MCE4623938.1@GCA_015523575.1	7.129E-22	111	147	334
WP_088863145.1	JABCTC010000005.1_50@GCA_018238545.1	7.129E-22	111	107	352
WP_088863145.1	HIP65737.1@GCA_015662475.1	9.544E-22	111	120	273
WP_088863145.1	MBN1244932.1@GCA_016927015.1	9.544E-22	111	124	383
WP_088863145.1	WP_010877387.1@GCF_000008645.1	1.710E-21	110	1	320
WP_088863145.1	MBN1784214.1@GCA_016930555.1	1.710E-21	110	40	374
WP_088863145.1	UCE28985.1@GCA_020348865.1	1.710E-21	110	44	433
WP_088863145.1	TET26040.1@GCA_004376385.1	1.710E-21	110	131	435
WP_088863145.1	JAHLWH010000142.1_14@GCA_019058015.1	1.710E-21	110	104	397
WP_088863145.1	DDXO01000120.1_51@GCA_002347155.1	2.289E-21	110	12	380
WP_088863145.1	MCJ7423276.1@GCA_022865885.1	2.289E-21	110	117	378
WP_088863145.1	UCF44734.1@GCA_020350385.1	2.289E-21	110	124	374
WP_088863145.1	JAGVAB010000104.1_30@GCA_020060485.1	2.289E-21	110	135	435
WP_088863145.1	DADN01000262.1_8@GCA_002509665.1	2.289E-21	110	110	445
WP_088863145.1	MBD3400654.1@GCA_014728225.1	2.289E-21	110	178	463
WP_088863145.1	KON32174.1@GCA_001273335.1	3.063E-21	109	96	355
WP_088863145.1	MCK4954697.1@GCA_023136245.1	3.063E-21	109	73	368
WP_088863145.1	OHB70044.1@GCA_001828445.1	3.063E-21	109	17	350
WP_088863145.1	MBN1136247.1@GCA_016926595.1	3.063E-21	109	100	387
WP_088863145.1	DBMK01000147.1_33@GCA_002298885.1	3.063E-21	109	140	392
WP_088863145.1	WP_075064616.1@GCF_001306115.1	3.063E-21	109	137	389
WP_088863145.1	MBD3385519.1@GCA_014728085.1	4.098E-21	109	22	200
WP_088863145.1	UCE16353.1@GCA_020348945.1	4.098E-21	109	40	374
WP_088863145.1	UCC57687.1@GCA_020344315.1	4.098E-21	109	124	374
WP_088863145.1	JAGUYX010000259.1_8@GCA_020061145.1	4.098E-21	109	136	448
WP_088863145.1	MCE4607594.1@GCA_015522625.1	4.098E-21	109	149	336
WP_088863145.1	DDXR01000076.1_22@GCA_002347565.1	5.483E-21	109	134	386
WP_088863145.1	DAJU01000010.1_63@GCA_002499005.1	5.483E-21	109	144	483
WP_088863145.1	MCC6956020.1@GCA_020853835.1	7.335E-21	108	22	210
WP_088863145.1	UCC32840.1@GCA_020344435.1	7.335E-21	108	57	403
WP_088863145.1	JAJXZS010000044.1_58@GCA_021779955.1	7.335E-21	108	123	421
WP_088863145.1	HEY73151.1@GCA_011192155.1	7.335E-21	108	135	319
WP_088863145.1	MBS7635330.1@GCA_018396555.1	7.335E-21	108	39	445
WP_088863145.1	UCE74215.1@GCA_020347705.1	9.812E-21	108	37	425
WP_088863145.1	MBI5806299.1@GCA_016235665.1	9.812E-21	108	121	383
WP_088863145.1	MBN2677209.1@GCA_016936755.1	9.812E-21	108	135	452
WP_088863145.1	TDA64734.1@GCA_004347695.1	9.812E-21	108	165	417
WP_088863145.1	CAIKBD010000067.1_5@GCA_903825565.1	1.312E-20	108	21	361
WP_088863145.1	MBN1979286.1@GCA_016931785.1	1.312E-20	108	135	370
WP_088863145.1	UCH02112.1@GCA_020355125.1	1.312E-20	108	41	428
WP_088863145.1	MBZ0103138.1@GCA_019911865.1	1.755E-20	107	20	269
WP_088863145.1	MBY8999573.1@GCA_019894795.1	1.755E-20	107	39	301
WP_088863145.1	WP_083522509.1@GCF_001050235.1	1.755E-20	107	139	391
WP_088863145.1	KPV65312.1@GCA_001399805.1	2.347E-20	107	31	362
WP_088863145.1	MBE0513224.1@GCA_014859755.1	2.347E-20	107	125	374
WP_088863145.1	CAIUPH010000069.1_28@GCA_903901015.1	2.347E-20	107	124	383
WP_088863145.1	RJS88788.1@GCA_003601775.1	2.347E-20	107	132	386
WP_088863145.1	MBS7624053.1@GCA_018396635.1	2.347E-20	107	20	443
WP_088863145.1	HEY42993.1@GCA_011174845.1	2.347E-20	107	132	430
WP_088863145.1	MCD4803145.1@GCA_021108255.1	2.347E-20	107	106	393
WP_088863145.1	TET64753.1@GCA_004376975.1	3.138E-20	106	124	429
WP_088863145.1	UCE26873.1@GCA_020348885.1	3.138E-20	106	135	316
WP_088863145.1	JAKJAE010000305.1_3@GCA_022707665.1	3.138E-20	106	122	471
WP_088863145.1	JAHELW010000066.1_9@GCA_024643985.1	4.195E-20	106	19	266
WP_088863145.1	QQO53778.1@GCA_016745215.1	5.607E-20	106	19	267
WP_088863145.1	DYKX01000019.1_21@GCA_020722375.1	5.607E-20	106	22	211
WP_088863145.1	MCD6457211.1@GCA_021161825.1	5.607E-20	106	30	353
WP_088863145.1	DHUW01000036.1_10@GCA_002409365.1	5.607E-20	106	126	424
WP_088863145.1	NPV85931.1@GCA_013178295.1	5.607E-20	106	133	402
WP_088863145.1	JADBJK010000074.1_14@GCA_014874485.1	5.607E-20	106	134	386
WP_088863145.1	WP_066059432.1@GCF_001983995.1	7.495E-20	105	23	266
WP_088863145.1	WP_092504532.1@GCF_900110695.1	7.495E-20	105	10	218
WP_088863145.1	MBT3296672.1@GCA_018648805.1	7.495E-20	105	32	368
WP_088863145.1	PLNS01000004.1_48@GCA_003141855.1	7.495E-20	105	120	379
WP_088863145.1	MCK4478314.1@GCA_023131225.1	7.495E-20	105	40	374
WP_088863145.1	MBS7648404.1@GCA_018396795.1	7.495E-20	105	71	369
WP_088863145.1	UCF60032.1@GCA_020350285.1	7.495E-20	105	132	316
WP_088863145.1	JAEWYL010000123.1_15@GCA_023395675.1	1.002E-19	105	145	415
WP_088863145.1	RLC99409.1@GCA_003648125.1	1.002E-19	105	159	394
WP_088863145.1	WP_054521147.1@GCF_001306145.1	1.338E-19	104	133	431
WP_088863145.1	DHVS01000037.1_35@GCA_002412795.1	1.338E-19	104	121	383
WP_088863145.1	MBP7355753.1@GCA_017996955.1	1.338E-19	104	137	321
WP_088863145.1	MBN1581957.1@GCA_016929205.1	1.338E-19	104	134	386
WP_088863145.1	WP_011917011.1@GCF_000016545.1	1.788E-19	104	4	91
WP_088863145.1	MCA9529105.1@GCA_020430775.1	1.788E-19	104	21	272
WP_088863145.1	MBI5303641.1@GCA_016219275.1	1.788E-19	104	38	213
WP_088863145.1	RLC83367.1@GCA_003648085.1	1.788E-19	104	135	319
WP_088863145.1	UCH70461.1@GCA_020356305.1	1.788E-19	104	131	376
WP_088863145.1	UCF58377.1@GCA_020350305.1	1.788E-19	104	129	447
WP_088863145.1	NPV40210.1@GCA_013178095.1	1.788E-19	104	133	447
WP_088863145.1	RLE63153.1@GCA_003649235.1	2.389E-19	104	117	354
WP_088863145.1	HEY59625.1@GCA_011176685.1	2.389E-19	104	129	381
WP_088863145.1	UCH79443.1@GCA_020356085.1	2.389E-19	104	133	441
WP_088863145.1	MBI4927244.1@GCA_016213455.1	2.389E-19	104	136	434
WP_088863145.1	NWF86199.1@GCA_013388905.1	3.192E-19	103	102	305
WP_088863145.1	RZV54273.1@GCA_004283055.1	3.192E-19	103	19	268
WP_088863145.1	SBBU01000049.1_11@GCA_005239585.1	3.192E-19	103	17	183
WP_088863145.1	DCUZ01000061.1_5@GCA_002327305.1	3.192E-19	103	65	306
WP_088863145.1	MBS7607441.1@GCA_018396655.1	3.192E-19	103	44	443
WP_088863145.1	NIT37324.1@GCA_011773985.1	4.263E-19	103	134	369
WP_088863145.1	MBN1264383.1@GCA_016927115.1	4.263E-19	103	90	434
WP_088863145.1	JAJYIW010000006.1_26@GCA_021789855.1	4.263E-19	103	142	463
WP_088863145.1	SLHN01000133.1_4@GCA_007136145.1	5.694E-19	102	25	274
WP_088863145.1	MBN2398993.1@GCA_016934745.1	5.694E-19	102	30	302
WP_088863145.1	JAJZTR010000170.1_3@GCA_021848775.1	5.694E-19	102	165	417
WP_088863145.1	WP_013403668.1@GCF_000166355.1	7.604E-19	102	4	91
WP_088863145.1	MBN1425865.1@GCA_016928395.1	7.604E-19	102	16	214
WP_088863145.1	WP_066199946.1@GCF_001653195.1	7.604E-19	102	7	190
WP_088863145.1	PKN84709.1@GCA_002841995.1	7.604E-19	102	151	417
WP_088863145.1	NLG73703.1@GCA_012516075.1	7.604E-19	102	157	455
WP_088863145.1	WP_158423464.1@GCF_001050275.1	7.604E-19	102	169	421
WP_088863145.1	DHHE01000074.1_6@GCA_002403115.1	1.015E-18	102	5	250
WP_088863145.1	NLI46790.1@GCA_012517875.1	1.015E-18	102	19	282
WP_088863145.1	MCE1254573.1@GCA_021287005.1	1.015E-18	102	16	268
WP_088863145.1	DIXM01000008.1_118@GCA_002436025.1	1.015E-18	102	85	304
WP_088863145.1	MBN2388182.1@GCA_016934715.1	1.015E-18	102	134	386
WP_088863145.1	JALHEL010000550.1_3@GCA_022837205.1	1.356E-18	101	10	196
WP_088863145.1	MBP7295116.1@GCA_017996395.1	1.356E-18	101	19	267
WP_088863145.1	NLH11274.1@GCA_012516935.1	1.356E-18	101	19	265
WP_088863145.1	JAEXTI010000324.1_1@GCA_023406965.1	1.356E-18	101	21	283
WP_088863145.1	NLF51298.1@GCA_012515195.1	1.356E-18	101	169	421
WP_088863145.1	MBK8170305.1@GCA_016712745.1	1.810E-18	101	19	265
WP_088863145.1	JAGUVP010000112.1_8@GCA_020062805.1	1.810E-18	101	22	328
WP_088863145.1	MBZ0112300.1@GCA_019911795.1	1.810E-18	101	22	278
WP_088863145.1	WP_097655224.1@GCF_002532075.1	1.810E-18	101	100	356
WP_088863145.1	PKO18571.1@GCA_002840755.1	1.810E-18	101	154	425
WP_088863145.1	CAIJPN010000141.1_21@GCA_903822545.1	2.416E-18	100	32	367
WP_088863145.1	MCK4497935.1@GCA_023131555.1	2.416E-18	100	40	374
WP_088863145.1	DHCY01000016.1_70@GCA_002399085.1	2.416E-18	100	126	378
WP_088863145.1	WP_062189940.1@GCF_001050195.2	2.416E-18	100	141	393
WP_088863145.1	MBN1178785.1@GCA_016926575.1	2.416E-18	100	153	337
WP_088863145.1	DYJB01000116.1_2@GCA_020723365.1	2.416E-18	100	152	336
WP_088863145.1	NNE20270.1@GCA_013002645.1	3.224E-18	100	19	218
WP_088863145.1	CADEEV010000012.1_69@GCA_902826455.1	3.224E-18	100	20	272
WP_088863145.1	MCK5055838.1@GCA_023137075.1	3.224E-18	100	12	214
WP_088863145.1	WP_062418826.1@GCF_001306035.1	3.224E-18	100	132	384
WP_088863145.1	HEY47666.1@GCA_011174825.1	3.224E-18	100	132	443
WP_088863145.1	QRN83499.1@GCA_016887485.1	3.224E-18	100	137	450
WP_088863145.1	MCE5206742.1@GCA_021372725.1	3.224E-18	100	237	538
WP_088863145.1	WP_135478580.1@GCF_004762035.2	4.303E-18	100	100	283
WP_088863145.1	UCB61276.1@GCA_020341775.1	5.741E-18	99	26	271
WP_088863145.1	JAHDCI010000102.1_11@GCA_020629955.1	5.741E-18	99	17	269
WP_088863145.1	WGAD01000229.1_1@GCA_015489255.1	5.741E-18	99	43	352
WP_088863145.1	DHNY01000007.1_9@GCA_002409625.1	5.741E-18	99	124	376
WP_088863145.1	JAENZI010000001.1_289@GCA_016841365.1	5.741E-18	99	137	435
WP_088863145.1	PWH20460.1@GCA_003130835.1	7.660E-18	99	111	318
WP_088863145.1	MBU4490634.1@GCA_018894655.1	7.660E-18	99	50	319
WP_088863145.1	MBI5296409.1@GCA_016213105.1	1.022E-17	98	11	366
WP_088863145.1	MBN1955379.1@GCA_016931695.1	1.022E-17	98	135	319
WP_088863145.1	UCD97132.1@GCA_020345645.1	1.022E-17	98	39	383
WP_088863145.1	WP_255603117.1@GCF_019599295.1	1.363E-17	98	5	256
WP_088863145.1	BCY18967.1@GCA_024363285.1	1.363E-17	98	168	420
WP_088863145.1	NHI93679.1@GCA_011365055.1	1.363E-17	98	128	462
WP_088863145.1	HEC11921.1@GCA_011052015.1	1.818E-17	98	21	195
WP_088863145.1	PWB50890.1@GCA_003105035.1	1.818E-17	98	68	436
WP_088863145.1	MBM3145075.1@GCA_016865865.1	1.818E-17	98	135	435
WP_088863145.1	MBL7064202.1@GCA_016783285.1	1.818E-17	98	158	342
WP_088863145.1	MBN1955295.1@GCA_016931695.1	2.425E-17	97	2	291
WP_088863145.1	PLYI01000055.1_123@GCA_003151735.1	2.425E-17	97	98	379
WP_088863145.1	WP_041065680.1@GCF_000828615.1	3.234E-17	97	19	267
WP_088863145.1	MCB9625997.1@GCA_020633075.1	3.234E-17	97	19	274
WP_088863145.1	MCG6870705.1@GCA_022340345.1	3.234E-17	97	20	281
WP_088863145.1	WP_200285495.1@GCF_016583795.1	3.234E-17	97	14	252
WP_088863145.1	DGEO01000043.1_13@GCA_002385985.1	3.234E-17	97	136	388
WP_088863145.1	MBN2548126.1@GCA_016935755.1	3.234E-17	97	149	328
WP_088863145.1	RCK76116.1@GCA_003327455.1	3.234E-17	97	130	333
WP_088863145.1	NLH47478.1@GCA_012517325.1	4.312E-17	96	133	411
WP_088863145.1	NOZ10993.1@GCA_013152415.1	5.748E-17	96	21	195
WP_088863145.1	WP_129673517.1@GCF_004138165.1	5.748E-17	96	163	419
WP_088863145.1	TRO54966.1@GCA_007050885.1	7.663E-17	96	95	311
WP_088863145.1	OGO15309.1@GCA_001795115.1	7.663E-17	96	109	312
WP_088863145.1	WP_007195735.1@GCF_000223985.1	1.021E-16	95	22	193
WP_088863145.1	MBW7991008.1@GCA_019456195.1	1.021E-16	95	20	224
WP_088863145.1	MBU1748021.1@GCA_018823415.1	1.021E-16	95	36	214
WP_088863145.1	UCC92707.1@GCA_020343715.1	1.021E-16	95	36	315
WP_088863145.1	TET30762.1@GCA_004376465.1	1.021E-16	95	151	335
WP_088863145.1	HDQ74144.1@GCA_011046405.1	1.361E-16	95	158	360
WP_088863145.1	MCP5129127.1@GCA_024234815.1	1.814E-16	94	19	267
WP_088863145.1	DDUX01000147.1_4@GCA_002345025.1	1.814E-16	94	96	289
WP_088863145.1	RMH17306.1@GCA_003697015.1	2.417E-16	94	19	269
WP_088863145.1	JAJKHS010000095.1_38@GCA_021154885.1	2.417E-16	94	17	267
WP_088863145.1	JACTMI010000043.1_7@GCA_014584695.1	2.417E-16	94	21	277
WP_088863145.1	CAIMWE010000093.1_12@GCA_903845115.1	2.417E-16	94	27	349
